gbifid,datasetkey,occurrenceid,kingdom,phylum,class,order,family,genus,species,infraspecificepithet,taxonrank,scientificname,verbatimscientificname,verbatimscientificnameauthorship,countrycode,locality,stateprovince,occurrencestatus,individualcount,publishingorgkey,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,coordinateprecision,elevation,elevationaccuracy,depth,depthaccuracy,eventdate,day,month,year,taxonkey,specieskey,basisofrecord,institutioncode,collectioncode,catalognumber,recordnumber,identifiedby,dateidentified,license,rightsholder,recordedby,typestatus,establishmentmeans,lastinterpreted,mediatype,issue
4006772911,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/144496908,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.984599,-117.905281,NA,NA,NA,NA,NA,NA,2022-11-21T10:11:00Z,21,11,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,144496908,,Christopher J. Earle,2022-12-16T21:40:01Z,CC_BY_NC_4_0,Christopher J. Earle,Christopher J. Earle,NA,,2023-09-13T17:38:46Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4006698934,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/144496909,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.978081,-117.921673,NA,NA,NA,NA,NA,NA,2022-11-21T09:59:00Z,21,11,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,144496909,,Steve Matson,2022-12-17T03:12:36Z,CC_BY_NC_4_0,Christopher J. Earle,Christopher J. Earle,NA,,2023-09-13T17:36:34Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4006618337,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/40570866,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.22807,-116.330253,24,NA,NA,NA,NA,NA,2020-03-22T10:08:25Z,22,3,2020,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,40570866,,Ben Van Allen,2020-03-23T04:06:06Z,CC_BY_NC_4_0,Ben Van Allen,Ben Van Allen,NA,,2023-09-13T17:06:54Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3994342498,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/127287499,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.1204,-117.254922,8,NA,NA,NA,NA,NA,2022-07-21T13:49:57Z,21,7,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,127287499,,Bobby McCabe,2022-07-21T22:44:54Z,CC_BY_4_0,Bobby McCabe,Bobby McCabe,NA,,2023-09-13T17:37:52Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3994254758,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/143897095,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.1713,-118.196367,4,NA,NA,NA,NA,NA,2022-11-28T09:51:00Z,28,11,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,143897095,,Steve Matson,2022-12-07T22:59:40Z,CC_BY_4_0,Steve Matson,Steve Matson,NA,,2023-09-13T17:38:29Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3988435331,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/37929114,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.98054,-117.350974,NA,NA,NA,NA,NA,NA,2019-12-29T16:45:00Z,29,12,2019,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,37929114,,Eric Koberle,2020-01-24T22:52:49Z,CC_BY_NC_4_0,Eric Koberle,Eric Koberle,NA,,2023-09-13T17:06:10Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3986398364,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/143211286,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.635769,-116.323761,NA,NA,NA,NA,NA,NA,2022-11-27T16:26:00Z,27,11,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,143211286,,Colin Barrows,2022-11-28T21:35:52Z,CC0_1_0,Colin Barrows,Colin Barrows,NA,,2023-09-13T17:19:39Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3985923140,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/142964208,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.611422,-118.12608,NA,NA,NA,NA,NA,NA,2022-11-26T12:21:34Z,26,11,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,142964208,,Ashley D,2022-11-26T22:08:53Z,CC_BY_NC_4_0,Ashley D,Ashley D,NA,,2023-09-13T17:20:07Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3985920751,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/142609177,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.087681,-116.293585,NA,NA,NA,NA,NA,NA,2022-11-20T08:55:00Z,20,11,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,142609177,,rozgal,2022-11-22T16:45:52Z,CC_BY_NC_4_0,rozgal,rozgal,NA,,2023-09-13T17:19:36Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3985864877,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/142689567,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.128373,-116.041251,6,NA,NA,NA,NA,NA,2022-11-23T10:20:20Z,23,11,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,142689567,,Cricket Raspet,2022-11-23T18:50:10Z,CC_BY_4_0,Cricket Raspet,Cricket Raspet,NA,,2023-09-13T17:35:09Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3985756498,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/104300057,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.011467,-116.928353,8,NA,NA,NA,NA,NA,2022-01-03T12:10:17Z,3,1,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,104300057,,Will Heltsley,2022-01-03T21:05:44Z,CC_BY_NC_4_0,Will Heltsley,Will Heltsley,NA,,2023-09-13T17:32:03Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3985618747,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/132821294,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.83522,-116.306839,5,NA,NA,NA,NA,NA,2022-08-29T07:43:46Z,29,8,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,132821294,,Elliott Gordon,2022-11-29T20:59:47Z,CC_BY_NC_4_0,scottjg,scottjg,NA,,2023-09-13T17:18:25Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3966755828,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/141647672,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.8463,-116.195575,NA,NA,NA,NA,NA,NA,2022-11-10T12:32:00Z,10,11,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,141647672,,Fred Melgert / Carla Hoegen,2022-11-10T22:48:16Z,CC_BY_NC_4_0,Fred Melgert / Carla Hoegen,Fred Melgert / Carla Hoegen,NA,,2023-09-13T17:36:09Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3966743613,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/140947353,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.944387999999996,-117.40027,4,NA,NA,NA,NA,NA,2022-11-01T10:05:31Z,1,11,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,140947353,,Henrik Kibak,2022-11-03T04:23:35Z,CC_BY_NC_4_0,Henrik Kibak,Henrik Kibak,NA,,2023-09-13T17:19:42Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3966599943,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/141709050,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.598417,-118.104019,4,NA,NA,NA,NA,NA,2022-11-01T15:26:34Z,1,11,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,141709050,,Steve Matson,2022-11-11T18:09:07Z,CC_BY_NC_4_0,Henrik Kibak,Henrik Kibak,NA,,2023-09-13T17:39:31Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3966567632,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/141112599,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.902717,-116.832314,NA,NA,NA,NA,NA,NA,2022-10-18T10:14:00Z,18,10,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,141112599,,Henrik Kibak,2022-11-05T00:02:13Z,CC_BY_NC_4_0,Henrik Kibak,Henrik Kibak,NA,,2023-09-13T17:19:20Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3966545617,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/140947753,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.944155,-117.400445,4,NA,NA,NA,NA,NA,2022-11-01T10:12:56Z,1,11,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,140947753,,Henrik Kibak,2022-11-03T04:30:04Z,CC_BY_NC_4_0,Henrik Kibak,Henrik Kibak,NA,,2023-09-13T17:19:29Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
3966500101,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/141832665,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.336539,-116.228393,NA,NA,NA,NA,NA,NA,2022-11-12T10:03:00Z,12,11,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,141832665,,Fred Melgert / Carla Hoegen,2022-11-12T23:28:20Z,CC_BY_NC_4_0,Fred Melgert / Carla Hoegen,Fred Melgert / Carla Hoegen,NA,,2023-09-13T17:19:48Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3966350709,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/141520399,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,32.971867,-116.381217,4,NA,NA,NA,NA,NA,2022-11-05T12:21:04Z,5,11,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,141520399,,Fred Melgert / Carla Hoegen,2022-11-10T03:39:29Z,CC_BY_NC_4_0,smfang,smfang,NA,,2023-09-13T17:18:59Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961336380,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/140561498,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.21275,-118.240378,NA,NA,NA,NA,NA,NA,2022-10-06T09:15:00Z,6,10,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,140561498,,Steve Matson,2022-10-30T19:51:59Z,CC_BY_4_0,Steve Matson,Steve Matson,NA,,2023-09-13T17:35:56Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961141681,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/139393947,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.323606,-118.109013,NA,NA,NA,NA,NA,NA,2022-10-06T09:14:00Z,6,10,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,139393947,,imwiththebears,2022-11-01T22:49:39Z,CC_BY_NC_4_0,madfox,madfox,NA,,2023-09-13T17:35:35Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961129748,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/139910407,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.211503,-117.906647,4,NA,NA,NA,NA,NA,2022-09-22T09:11:58Z,22,9,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,139910407,,Duncan Bell,2022-10-24T22:03:32Z,CC_BY_NC_4_0,Duncan Bell,Duncan Bell,NA,,2023-09-13T17:19:34Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3961056354,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/140560425,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.212028,-118.241436,8,NA,NA,NA,NA,NA,2022-10-06T09:14:00Z,6,10,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,140560425,,Steve Matson,2022-10-30T19:43:41Z,CC_BY_4_0,Steve Matson,Steve Matson,NA,,2023-09-13T17:19:45Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3947720761,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/132905340,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.877773,-117.907537,176,NA,NA,NA,NA,NA,2022-06-24T10:03:00Z,24,6,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,132905340,,Dominic Gentilcore,2022-10-20T16:50:12Z,CC_BY_NC_4_0,Zoe Stephens,Zoe Stephens,NA,,2023-09-13T17:18:35Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3947411425,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/138745205,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.171577,-118.210893,NA,NA,NA,NA,NA,NA,2022-09-27T09:06:00Z,27,9,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,138745205,,Steve Matson,2022-10-14T18:17:03Z,CC_BY_4_0,Steve Matson,Steve Matson,NA,,2023-09-13T17:19:29Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES
3947142360,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/138749795,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.171513,-118.210522,NA,NA,NA,NA,NA,NA,2022-09-27T09:10:00Z,27,9,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,138749795,,Steve Matson,2022-10-14T18:58:37Z,CC_BY_4_0,Steve Matson,Steve Matson,NA,,2023-09-13T17:19:30Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3947063136,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/138565151,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.129408,-116.039455,NA,NA,NA,NA,NA,NA,2022-03-19T13:09:00Z,19,3,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,138565151,,twsilva,2022-10-13T00:37:47Z,CC_BY_NC_4_0,twsilva,twsilva,NA,,2023-09-13T17:18:42Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3925437344,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/20085652,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.759491,-116.234742,87,NA,NA,NA,NA,NA,2019-02-04T11:57:00Z,4,2,2019,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,20085652,,Rod,2019-02-04T21:54:57Z,CC0_1_0,Rod,Rod,NA,,2023-09-13T17:23:54Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3925421334,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/18067591,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.82248,-116.324926,3,NA,NA,NA,NA,NA,2018-11-03T08:33:15Z,3,11,2018,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,18067591,,Rod,2018-11-03T19:54:33Z,CC0_1_0,Rod,Rod,NA,,2023-09-13T17:03:59Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3925367471,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/111684070,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.128667,-116.044106,256,NA,NA,NA,NA,NA,2022-04-11T16:02:00Z,11,4,2022,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,111684070,,Eric Cleveland,2022-04-16T19:19:41Z,CC_BY_NC_4_0,Eric Cleveland,Eric Cleveland,NA,,2023-09-13T17:16:38Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3925364333,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/18887510,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.742808,-116.263458,4,NA,NA,NA,NA,NA,2018-12-07T14:36:08Z,7,12,2018,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,18887510,,Rod,2018-12-08T00:58:35Z,CC0_1_0,Rod,Rod,NA,,2023-09-13T17:23:23Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3925187331,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/20037292,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.282787,-116.151259,5,NA,NA,NA,NA,NA,2019-02-02T10:24:38Z,2,2,2019,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,20037292,,Kate Harper,2019-02-02T20:48:23Z,CC0_1_0,Kate Harper,Kate Harper,NA,,2023-09-13T17:23:58Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3925186325,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/18271101,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.707193,-116.181685,3,NA,NA,NA,NA,NA,2018-11-08T13:06:55Z,8,11,2018,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,18271101,,Rod,2018-11-08T22:33:00Z,CC0_1_0,Rod,Rod,NA,,2023-09-13T17:23:09Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
3925170443,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/100906223,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Atriplex,Atriplex polycarpa,NA,SPECIES,Atriplex polycarpa (Torr.) S.Watson,Atriplex polycarpa,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.838645,-116.307887,4,NA,NA,NA,NA,NA,2021-11-11T06:06:46Z,11,11,2021,3083665,3083665,HUMAN_OBSERVATION,iNaturalist,Observations,100906223,,susanmf,2021-11-12T20:17:48Z,CC_BY_NC_4_0,nature_with_krista,nature_with_krista,NA,,2023-09-13T17:16:51Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
