id,lat,lon,date,source
4062682421,33.65875,-117.943023,2023-03-14,gbif
4062666217,33.987274,-117.31945,2023-03-12,gbif
4062631023,37.881848,-121.908906,2019-05-30,gbif
4062615330,33.928998,-117.833476,2020-02-26,gbif
4062571321,33.134267,-117.308808,2023-03-12,gbif
4060958502,33.23944,-117.39361,2000-04-06,gbif
4055116312,33.737717,-116.539855,2023-03-06,gbif
4055053563,33.918484,-117.5695,2023-02-15,gbif
4054978763,33.637403,-117.825197,2023-03-02,gbif
4054971890,33.833272,-117.73993,2023-02-14,gbif
4054966567,33.974154,-117.32266,2023-02-28,gbif
4054943870,38.640643,-121.200805,2023-03-03,gbif
4054938228,33.47484,-117.643777,2023-03-06,gbif
4054934048,34.132411,-118.80513,2023-03-04,gbif
4054933148,34.126246,-117.850767,2023-03-05,gbif
4054913552,33.972694,-117.273297,2023-02-20,gbif
4054903220,33.819633,-117.774383,2023-03-06,gbif
4054895552,33.694167,-117.65,2023-02-19,gbif
4054891854,37.21273,-121.78167,2023-03-02,gbif
4054891736,33.684545,-117.711097,2023-03-01,gbif
4054889584,36.651611,-121.764128,2023-02-25,gbif
4054888243,37.812159,-120.301748,2023-03-06,gbif
4054884190,34.101768,-118.708752,2023-03-03,gbif
4054869008,33.799605,-117.755622,2023-03-04,gbif
4054865590,33.94618,-117.323024,2023-02-19,gbif
4054848584,33.934763,-117.51915,2023-02-25,gbif
4054848562,33.94895,-117.318634,2023-02-19,gbif
4054836066,33.653978,-117.885963,2023-03-05,gbif
4054829887,33.834555,-117.739395,2023-02-14,gbif
4054806644,32.792879,-117.139437,2023-02-28,gbif
4054803714,34.02763,-116.143481,2023-02-26,gbif
4054773063,33.651247,-117.604597,2023-03-05,gbif
4054758530,33.953125,-117.31958,2023-02-05,gbif
4046770401,33.86427,-117.774186,2023-02-27,gbif
4046759653,33.634325,-117.610969,2023-02-20,gbif
4046733480,36.605808,-121.690278,2022-04-23,gbif
4046717810,33.016331,-117.007461,2023-02-21,gbif
4046691948,33.656462,-117.813207,2023-02-23,gbif
4046667944,33.838249,-117.768493,2023-02-24,gbif
4046663462,34.117483,-117.946698,2022-04-06,gbif
4046657501,34.116536,-117.945397,2022-04-24,gbif
4046560691,33.656238,-117.817574,2023-02-21,gbif
4046560357,37.850822,-121.95165,2020-02-27,gbif
4046472365,33.35053,-116.298467,2020-02-15,gbif
4046422697,38.759112,-121.24181,2023-02-20,gbif
4046422655,33.566742,-117.653725,2023-02-10,gbif
4046415256,33.947155,-117.31102,2023-02-26,gbif
4046407754,38.678034,-121.192587,2023-02-22,gbif
4046384746,37.55215,-120.956763,2023-02-21,gbif
4046382646,37.442896,-121.855708,2023-02-21,gbif
4046380463,34.113986,-117.959633,2022-03-04,gbif
4046373312,33.346793,-116.281312,2017-02-11,gbif
4046323317,34.118875,-117.944823,2018-03-31,gbif
4046312627,33.564565,-117.252676,2023-02-12,gbif
4046249709,33.48238,-117.648025,2023-02-20,gbif
4046247301,37.871472,-121.914825,2014-03-22,gbif
4046220627,33.553387,-117.661483,2023-02-10,gbif
4046218207,32.771358,-116.492814,2023-02-26,gbif
4041212316,33.83889,-116.90833,2022-03-18,gbif
4041207366,33.64167,-116.9,2022-05-06,gbif
4039528429,34.097622,-118.701028,2023-02-20,gbif
4039520519,33.15157,-116.362893,2023-02-20,gbif
4039470633,33.348737,-117.118355,2023-02-20,gbif
4039470378,32.7189,-117.076183,2023-02-19,gbif
4039463341,39.776741,-121.767388,2023-02-19,gbif
4039455456,33.54181,-117.555054,2023-02-18,gbif
4039451385,38.587633,-121.268483,2023-02-18,gbif
4039407676,34.069533,-117.160574,2022-04-05,gbif
4039396720,33.57132,-117.624336,2023-02-19,gbif
4039390698,38.588961,-121.267389,2023-02-18,gbif
4039375760,34.048572,-117.215476,2022-03-18,gbif
4039357798,33.831938,-117.742487,2023-02-19,gbif
4039336324,32.588909,-117.063576,2019-02-18,gbif
4039333756,33.56681,-117.746562,2023-02-19,gbif
4039332043,33.077625,-117.114625,2023-02-17,gbif
4039331627,38.438052,-122.649046,2016-03-28,gbif
4039323576,38.437025,-122.649663,2016-03-28,gbif
4039315218,36.319897,-121.178497,2023-02-20,gbif
4039315019,33.698638,-117.649842,2023-02-19,gbif
4039298949,33.598483,-117.804825,2023-02-12,gbif
4039268555,34.075145,-117.100018,2022-02-26,gbif
4039245702,34.060246,-117.162423,2022-03-07,gbif
4039221226,37.934547,-120.506278,2023-02-19,gbif
4039189872,38.215031,-122.66053,2013-04-08,gbif
4039178835,34.25695,-118.615387,2023-02-19,gbif
4039160374,36.597795,-121.669633,2022-01-31,gbif
4034957387,32.951908,-116.373712,2023-02-11,gbif
4034957351,33.658124,-117.808705,2023-02-11,gbif
4034939397,33.662415,-117.61187,2023-02-12,gbif
4034936368,33.571147,-117.593413,2023-02-12,gbif
4034919746,33.845451,-117.782858,2023-02-12,gbif
4034917439,33.590225,-117.77572,2023-02-11,gbif
4034916525,32.968865,-116.375215,2023-02-11,gbif
4034911512,34.01153,-117.124103,2023-02-11,gbif
4034903518,33.84526,-117.784514,2023-02-12,gbif
4034902681,33.83254,-117.74457,2023-02-12,gbif
4034847965,33.411708,-117.217033,2023-02-08,gbif
4034832903,33.296548,-116.42538,2023-02-07,gbif
4034790019,33.836945,-117.756683,2023-02-09,gbif
4034789610,33.944247,-117.706947,2023-02-04,gbif
4034734143,33.836844,-117.756467,2023-02-09,gbif
4034716147,33.135136,-117.299737,2023-02-08,gbif
4034661799,33.707092,-117.655537,2023-02-05,gbif
4034639826,33.888867,-117.7173,2023-02-08,gbif
4034609949,33.496778,-117.657783,2023-02-09,gbif
4031406346,34.67466,-120.41535,2019-03-11,gbif
4029247139,33.088833,-117.203422,2023-02-02,gbif
4029224199,33.593178,-117.805895,2023-02-03,gbif
4029215013,33.819305,-117.770522,2023-01-28,gbif
4029214533,33.828979,-117.766464,2023-01-25,gbif
4029203584,33.620475,-117.802703,2023-01-31,gbif
4029179013,32.855031,-117.217516,2023-02-04,gbif
4029164021,33.916303,-117.821619,2023-01-31,gbif
4029157251,33.543112,-117.735712,2023-02-01,gbif
4029112305,33.600208,-117.794097,2023-02-03,gbif
4029101465,33.648668,-117.599934,2023-02-04,gbif
4029074655,33.784823,-117.063314,2023-02-04,gbif
4029071213,38.651433,-121.218278,2022-03-02,gbif
4028954834,33.5858,-117.79728,2023-01-28,gbif
4028944023,33.574785,-117.56689,2023-01-28,gbif
4028891793,33.916337,-117.821472,2023-01-31,gbif
4028890107,33.859711,-117.468346,2023-01-28,gbif
4028889671,33.646278,-117.802162,2023-01-25,gbif
4028883246,38.509934,-122.097216,2022-02-25,gbif
4028866045,33.858781,-117.69056,2023-02-03,gbif
4028857176,33.684546,-118.023089,2023-02-01,gbif
4028856628,33.696167,-117.709732,2023-01-28,gbif
4028750695,38.20015,-122.506676,2022-04-23,gbif
4028734406,34.100624,-118.01327,2020-04-24,gbif
4028693497,33.117751,-116.608766,2022-04-24,gbif
4022371432,33.699292,-117.646278,2023-01-22,gbif
4022252394,33.827926,-117.744278,2023-01-16,gbif
4018571472,33.965908,-117.320708,2022-03-04,gbif
4018128505,33.98332,-117.303895,2022-01-27,gbif
4015303443,33.006789,-116.376472,2023-01-09,gbif
4015165509,38.32965,-122.582603,2022-05-09,gbif
4015137504,38.333258,-122.789116,2022-04-06,gbif
4015055418,36.853172,-121.413795,2023-01-09,gbif
4015033458,38.219488,-122.66258,2022-03-28,gbif
4014848484,38.453196,-122.648494,2022-03-29,gbif
4011864884,33.8118,-117.79617,2022-12-29,gbif
4011698905,32.726933,-117.068969,2022-12-29,gbif
4011637426,37.203061,-121.811135,2022-03-11,gbif
4011618337,37.231457,-121.928333,2020-04-11,gbif
4011527036,33.925405,-117.464474,2022-12-30,gbif
4010618012,34.36,-118.49972,2015-04-13,gbif
4009735082,33.678966,-117.749616,2022-12-25,gbif
4009685710,33.254555,-116.612647,2022-12-21,gbif
3994735323,34.1646,-117.60496,2021-04-14,gbif
3994214412,32.921561,-117.247336,2022-02-26,gbif
3988505301,37.574219,-121.311516,2011-04-09,gbif
3988010310,33.856414,-117.713939,2020-03-20,gbif
3985774514,38.246626,-122.655059,2022-03-16,gbif
3985625344,40.558687,-122.400063,2020-04-10,gbif
3968518345,34.143611,-117.75833,2021-04-01,gbif
3968518335,34.139083,-117.718756,2021-04-07,gbif
3968517459,39.855195,-120.09412,2022-05-06,gbif
3966488650,32.636434,-116.096461,2022-11-06,gbif
3961386674,33.108355,-116.496048,2019-04-12,gbif
3949987435,34.06332,-116.5144,2018-05-07,gbif
3949961317,39.806478,-121.642745,2017-03-27,gbif
3948896308,34.469444,-118.189167,2021-03-22,gbif
3947129707,33.291772,-116.650795,2022-04-24,gbif
3925109487,33.013764,-116.54931,2022-04-25,gbif
3925075006,34.73064,-118.567579,2022-05-29,gbif
3921060301,38.275278,-121.823611,2022-03-20,gbif
3921048476,33.556639,-117.550417,2022-03-20,gbif
3921044306,34.167222,-117.460556,2019-03-03,gbif
3915466478,37.442326,-121.852819,2022-04-01,gbif
3912169324,38.036461,-122.566513,2020-04-22,gbif
3902160679,34.496425,-118.607685,2021-03-13,gbif
3902045979,37.399983,-120.0344,2022-03-12,gbif
3897626340,34.1997,-117.7797,2017-04-03,gbif
3897611460,34.74637,-118.72498,2022-05-17,gbif
3897605342,36.467973,-121.775127,2022-04-04,gbif
3881743347,33.10521,-116.58229,2021-05-07,gbif
3881701341,33.956725,-117.32103,2021-03-22,gbif
3881562388,33.976063,-117.312278,2022-03-06,gbif
3881527347,33.979103,-117.290663,2021-04-23,gbif
3881523384,33.973847,-117.322312,2022-03-04,gbif
3881493339,33.976292,-117.294158,2021-05-15,gbif
3881361383,33.10802,-116.548003,2022-03-18,gbif
3873038419,37.11087,-121.749145,2021-03-12,gbif
3872875586,35.316889,-120.622986,2022-03-01,gbif
3872298310,33.1663,-116.5777,2020-03-08,gbif
3872296322,34.2844,-118.3167,2017-03-28,gbif
3872253303,34.12309,-119.10585,2022-02-18,gbif
3872251319,34.38834,-118.92221,2021-03-26,gbif
3860336306,33.61388,-117.759912,2022-05-01,gbif
3860092671,32.939838,-116.582695,2022-05-29,gbif
3859229924,38.944075,-122.668479,2022-03-26,gbif
3859133954,41.882676,-122.421803,2022-04-04,gbif
3859103053,38.924156,-122.646911,2022-04-17,gbif
3858269909,33.794392,-117.797792,2022-03-15,gbif
3858185210,34.40248,-117.517396,2022-05-25,gbif
3858171990,37.212137,-119.968317,2022-03-18,gbif
3808943306,33.6598,-117.425,2019-04-11,gbif
3802671633,38.921005,-121.037988,2022-04-24,gbif
3802337637,33.396222,-116.80452,2022-05-20,gbif
3799670302,33.34583,-115.24556,2020-02-29,gbif
3799664326,33.73556,-117.04639,2022-03-16,gbif
3799631314,34.46354,-119.76914,2022-03-08,gbif
3799508314,39.364593,-120.939698,2022-04-24,gbif
3799494590,39.17512,-122.97857,2019-04-09,gbif
3798136588,33.93,-115.07,2005-02-10,gbif
3798099005,34.31,-114.77,2005-02-26,gbif
3785108542,38.464953,-122.520275,2022-05-16,gbif
3784661368,38.881385,-121.067429,2015-03-14,gbif
3773786571,32.74768,-116.649887,2022-05-02,gbif
3773773634,38.507739,-122.09906,2022-04-29,gbif
3773738653,38.362268,-122.514174,2022-05-02,gbif
3773734789,37.350742,-121.693453,2022-05-06,gbif
3773690003,34.628288,-118.706994,2022-04-12,gbif
3773608261,32.74731,-116.452629,2022-04-30,gbif
3773572869,38.434013,-122.520243,2022-05-01,gbif
3773517308,34.06742,-118.91449,2022-05-01,gbif
3773500319,32.915906,-116.55365,2022-04-30,gbif
3773401269,32.617707,-116.193092,2022-05-01,gbif
3773391589,32.986358,-116.569628,2022-05-01,gbif
3773381455,38.35317,-122.588662,2022-04-30,gbif
3773373628,34.054036,-116.939658,2022-05-01,gbif
3773364530,33.796754,-117.793094,2022-03-15,gbif
3773287783,33.761039,-117.70295,2022-05-04,gbif
3773260226,32.824583,-116.756442,2022-04-30,gbif
3773138264,37.271838,-122.153222,2022-05-06,gbif
3773111902,37.319162,-122.199349,2022-05-02,gbif
3773046330,34.459421,-119.76411,2019-02-24,gbif
3773043787,37.913787,-121.943448,2022-04-29,gbif
3772998967,38.411908,-122.688514,2022-05-02,gbif
3772922036,32.744667,-116.659942,2022-05-02,gbif
3772913377,33.550747,-117.56447,2022-04-30,gbif
3772878935,34.344107,-118.542561,2022-05-01,gbif
3772876023,38.877339,-121.066374,2022-04-29,gbif
3772755053,37.505414,-121.827178,2022-04-29,gbif
3772688388,33.433828,-117.195403,2021-03-24,gbif
3772685027,34.484745,-118.313321,2022-04-30,gbif
3772682410,34.108135,-118.742589,2021-05-01,gbif
3772663398,38.010869,-122.613853,2021-03-22,gbif
3772623961,38.83032,-122.378692,2022-05-02,gbif
3772588917,33.070278,-116.600651,2022-04-29,gbif
3772584890,33.045875,-116.653936,2022-04-30,gbif
3772449333,34.459117,-119.767594,2020-03-23,gbif
3772441497,37.991703,-120.374947,2022-01-30,gbif
3772437576,37.094845,-121.450753,2022-04-15,gbif
3772423731,37.20131,-121.97512,2022-04-29,gbif
3764485840,38.864717,-122.401275,2022-04-24,gbif
3764465591,32.896432,-116.571181,2022-04-19,gbif
3764456038,38.794521,-121.243085,2022-04-26,gbif
3764340439,38.641903,-121.727151,2022-04-01,gbif
3764338418,37.716004,-121.562133,2022-02-19,gbif
3764324515,34.568844,-119.756783,2022-04-17,gbif
3764285336,39.159165,-122.440043,2022-04-26,gbif
3764237573,33.6418,-117.843229,2022-04-22,gbif
3764233233,37.359035,-122.189477,2022-04-27,gbif
3764223341,38.755778,-121.657869,2021-04-09,gbif
3764216250,38.724775,-122.282428,2022-04-27,gbif
3764201056,33.780588,-117.372453,2022-04-26,gbif
3764186445,33.822574,-117.082737,2022-04-18,gbif
3764171671,40.696087,-122.213921,2022-04-23,gbif
3764143387,38.579037,-121.483305,2022-02-06,gbif
3764098694,38.512792,-122.097236,2022-03-18,gbif
3764097421,37.083217,-119.555206,2022-03-27,gbif
3760385788,35.367847,-117.993631,2022-04-10,gbif
3760385623,37.313515,-122.061949,2022-04-11,gbif
3760364888,37.720712,-122.42038,2022-03-30,gbif
3760356540,39.198726,-123.160034,2022-04-10,gbif
3760345420,37.380158,-121.728828,2022-04-09,gbif
3760340607,38.639237,-121.222919,2022-04-06,gbif
3760322659,40.161617,-122.293981,2022-04-09,gbif
3760316569,36.61505,-121.697142,2022-04-10,gbif
3760315405,34.482805,-117.920742,2022-04-09,gbif
3760307714,32.643336,-117.030011,2022-04-02,gbif
3760303779,37.074825,-121.461487,2022-04-12,gbif
3760301915,33.586838,-117.767609,2022-04-03,gbif
3760285683,32.701378,-116.80317,2022-04-11,gbif
3760284613,32.983165,-116.456982,2022-04-01,gbif
3760279659,33.645656,-117.892892,2022-04-02,gbif
3760251033,37.340816,-121.643362,2022-04-05,gbif
3760248142,37.120459,-121.480696,2022-04-04,gbif
3760241905,34.432359,-119.273197,2022-04-02,gbif
3760228534,35.110028,-118.68715,2022-03-31,gbif
3760216810,37.884714,-122.008235,2022-04-09,gbif
3760215413,34.770263,-120.124664,2022-04-06,gbif
3760181909,33.272929,-116.643926,2022-04-13,gbif
3760169443,38.465778,-122.573472,2022-03-30,gbif
3760145921,33.571167,-117.80803,2022-04-04,gbif
3760126497,37.367313,-122.177483,2022-03-24,gbif
3760120597,38.856245,-122.440437,2022-04-18,gbif
3760101810,40.27148,-122.270845,2022-03-27,gbif
3760094380,36.476653,-121.185242,2022-04-04,gbif
3760041566,37.310825,-122.230562,2022-04-10,gbif
3760040133,32.74877,-116.454983,2022-04-14,gbif
3759998479,33.69128,-117.692222,2022-03-30,gbif
3759993713,34.30652,-118.409247,2022-03-29,gbif
3759987039,37.085438,-121.467456,2022-04-05,gbif
3759983084,37.318164,-122.195375,2022-04-15,gbif
3759965287,37.365875,-122.239028,2022-04-17,gbif
3759953420,37.908938,-122.509858,2022-04-09,gbif
3759938402,38.751933,-121.0636,2022-04-18,gbif
3759929658,33.235503,-116.693358,2022-04-11,gbif
3759920971,38.871238,-122.42592,2022-04-05,gbif
3759904545,33.8205,-118.22123,2022-04-01,gbif
3759888972,33.607829,-117.180106,2022-03-25,gbif
3759861278,38.132389,-122.582253,2022-03-29,gbif
3759842520,34.18517,-117.320145,2021-03-22,gbif
3759792810,37.890626,-121.920956,2022-03-16,gbif
3759770211,33.641247,-117.77848,2022-04-16,gbif
3759739847,38.889549,-121.022801,2022-04-01,gbif
3759733400,37.927097,-122.159705,2022-04-09,gbif
3759724177,33.574305,-117.811212,2022-04-01,gbif
3759715562,33.742143,-116.844999,2022-04-09,gbif
3759705584,37.206576,-121.749003,2022-03-12,gbif
3759682150,32.840714,-117.033011,2022-04-06,gbif
3759636831,38.546716,-121.779473,2022-02-20,gbif
3759624803,34.1734,-118.470238,2022-04-10,gbif
3759598130,32.91897,-117.166646,2022-03-27,gbif
3759591242,33.784084,-117.762266,2022-03-28,gbif
3759590402,38.084678,-122.111797,2020-02-28,gbif
3759574928,35.092229,-119.817839,2022-03-25,gbif
3759535054,34.080592,-118.705375,2022-04-06,gbif
3759517873,38.358047,-122.519312,2022-03-12,gbif
3759508907,37.33749,-121.644365,2022-03-16,gbif
3759504956,33.571575,-117.80147,2022-04-04,gbif
3759482738,37.514375,-121.82772,2022-04-12,gbif
3759481931,33.56357,-117.805047,2022-04-04,gbif
3759432331,38.841305,-121.27757,2022-04-17,gbif
3759414717,34.154064,-117.611206,2022-04-12,gbif
3759414487,34.22005,-118.766288,2022-04-02,gbif
3759388608,37.071725,-122.224137,2022-04-19,gbif
3759359743,33.57782,-117.762723,2022-04-12,gbif
3759356587,32.723563,-116.44355,2022-04-10,gbif
3759353625,35.239905,-119.906738,2022-04-02,gbif
3759326564,32.753708,-116.651763,2022-04-10,gbif
3759326051,34.143053,-118.585156,2022-04-06,gbif
3759324777,32.641342,-117.034558,2022-04-02,gbif
3759316756,36.755103,-119.096983,2022-04-08,gbif
3759301281,38.123506,-122.937003,2022-04-16,gbif
3759291411,38.436172,-122.508624,2022-03-26,gbif
3759290692,33.649022,-117.892053,2022-04-02,gbif
3759289603,37.850455,-122.195922,2022-04-07,gbif
3759283611,34.171159,-118.478057,2022-03-31,gbif
3759269556,32.650795,-116.099158,2022-03-31,gbif
3759265567,32.639757,-116.094921,2022-03-30,gbif
3759248686,33.654231,-117.886781,2022-04-02,gbif
3759246599,38.529762,-121.781525,2022-04-01,gbif
3759237787,33.578697,-117.711083,2022-04-01,gbif
3759226049,37.358997,-122.182455,2022-04-05,gbif
3759222882,34.221813,-118.810547,2022-03-17,gbif
3759187166,37.974668,-122.582928,2022-03-27,gbif
3759164873,38.019578,-122.613792,2022-03-14,gbif
3759156857,38.668122,-121.19593,2022-03-11,gbif
3759124874,34.097539,-117.141511,2022-03-16,gbif
3759122253,34.120231,-118.927345,2022-03-27,gbif
3759113913,34.138728,-117.719925,2022-03-20,gbif
3759100901,33.66111,-117.946251,2022-03-24,gbif
3759091090,33.557323,-117.746451,2022-03-26,gbif
3759086154,38.840643,-123.059547,2022-03-26,gbif
3759003308,38.540583,-122.433639,2020-04-18,gbif
3758947364,38.27057,-120.8652,2022-03-01,gbif
3747395382,39.113912,-121.270964,2022-03-24,gbif
3747346514,38.01338,-122.614044,2022-03-13,gbif
3747340718,33.596317,-117.531531,2022-03-20,gbif
3747340177,34.513644,-118.546725,2022-03-24,gbif
3747321525,34.098503,-118.714078,2022-03-17,gbif
3747319986,33.583372,-117.530328,2022-03-20,gbif
3747318643,32.984872,-116.441428,2022-03-17,gbif
3747313876,33.555963,-117.549416,2022-03-20,gbif
3747301899,33.547001,-117.554608,2022-03-20,gbif
3747291642,34.090831,-118.5849,2022-03-18,gbif
3747287949,36.220154,-118.770425,2022-03-16,gbif
3747287586,33.615445,-117.798422,2022-03-19,gbif
3747284958,33.732253,-116.811792,2022-03-20,gbif
3747266230,36.986687,-122.078072,2022-03-24,gbif
3747248860,33.547798,-117.561292,2022-03-20,gbif
3747210519,40.104779,-122.053246,2022-03-13,gbif
3747194579,33.548483,-117.729253,2022-03-18,gbif
3747157953,33.545953,-117.5517,2022-03-20,gbif
3747148703,33.541967,-117.552108,2022-03-20,gbif
3747125489,37.408917,-122.240311,2022-03-24,gbif
3747105521,37.051903,-119.56613,2022-03-16,gbif
3747102969,33.543653,-117.545708,2022-03-20,gbif
3747090914,33.590761,-117.521636,2022-03-20,gbif
3747081944,37.919495,-121.942153,2022-03-19,gbif
3747068052,33.499142,-117.640555,2022-03-20,gbif
3747055951,33.552388,-117.562869,2022-03-20,gbif
3747053513,33.65501,-117.821109,2022-03-14,gbif
3747053127,33.0703,-116.602613,2022-03-21,gbif
3747051633,33.696841,-118.048117,2022-03-19,gbif
3747027836,38.861278,-122.407805,2022-03-23,gbif
3746995252,38.872203,-122.419083,2022-03-21,gbif
3746969633,34.095897,-119.017364,2022-03-20,gbif
3743356473,38.345122,-121.547908,2022-03-16,gbif
3743322036,33.550397,-117.761795,2022-03-13,gbif
3743305961,37.91377,-122.236617,2022-03-13,gbif
3743277017,34.427453,-118.58135299999999,2022-03-14,gbif
3743274896,33.495383,-117.639328,2022-03-13,gbif
3743261677,33.005367,-117.265555,2022-02-19,gbif
3743250031,38.138456,-122.606995,2022-03-14,gbif
3743246801,39.075092,-123.213236,2022-03-13,gbif
3743232570,33.330258,-116.417845,2022-03-11,gbif
3743214751,40.303017,-122.722443,2022-03-13,gbif
3743202954,37.816417,-120.655638,2022-03-13,gbif
3743179976,33.79345,-117.794594,2022-03-12,gbif
3743108916,33.172863,-117.280962,2022-03-12,gbif
3743093851,37.331837,-122.097167,2022-03-15,gbif
3743090830,34.099311,-118.579063,2022-03-13,gbif
3743088698,38.226543,-122.65159,2021-03-24,gbif
3743077824,33.793931,-117.794394,2022-03-12,gbif
3743071587,33.657277,-117.783305,2022-03-13,gbif
3743070137,32.886717,-116.844612,2022-03-15,gbif
3743068450,37.171445,-121.763405,2022-03-08,gbif
3743051309,34.457847,-119.766442,2019-03-12,gbif
3743048614,38.827581,-122.350975,2022-03-12,gbif
3743045544,34.687856,-120.428354,2022-03-12,gbif
3743034685,38.336845,-122.451003,2022-03-13,gbif
3743031745,33.414108,-116.787772,2022-03-16,gbif
3743003830,33.795449,-117.746548,2022-03-13,gbif
3742982709,38.272936,-121.827257,2022-03-12,gbif
3742974483,33.965251,-117.27025,2022-03-10,gbif
3712780343,38.517322,-122.795303,2022-03-08,gbif
3712753623,38.35649,-122.513641,2022-03-06,gbif
3712750107,38.349473,-122.52169,2022-03-08,gbif
3712744549,33.634188,-117.804006,2022-03-04,gbif
3712743109,32.692336,-116.831932,2022-03-06,gbif
3712710844,33.648559,-117.600067,2022-02-21,gbif
3712673694,37.888103,-121.991888,2022-03-06,gbif
3712668235,33.595888,-117.789523,2022-03-06,gbif
3712667887,33.13882,-116.470105,2022-03-06,gbif
3712658692,33.706447,-118.048767,2022-03-06,gbif
3712633756,38.353121,-122.522402,2022-03-06,gbif
3712631501,37.035893,-121.220481,2022-02-16,gbif
3712623616,38.358188,-122.513405,2022-03-03,gbif
3712621606,38.357342,-122.524432,2022-03-05,gbif
3712620481,37.342871,-121.716075,2016-03-20,gbif
3712600785,34.736597,-120.063989,2022-03-05,gbif
3712578783,33.652789,-117.59437,2022-02-21,gbif
3712576226,33.590117,-117.782383,2022-03-06,gbif
3712573303,38.704578,-121.106745,2022-03-06,gbif
3712535915,33.277865,-116.426435,2022-03-06,gbif
3712533545,38.305994,-122.453705,2022-03-04,gbif
3712506872,38.354324,-122.513698,2022-03-06,gbif
3712506497,33.934303,-117.698647,2022-02-26,gbif
3712470707,33.328881,-116.409623,2022-03-07,gbif
3712466915,38.357159,-122.523852,2022-03-08,gbif
3712466332,33.096698,-116.465997,2020-05-19,gbif
3712458194,33.096585,-117.272895,2022-03-09,gbif
3712452690,33.762217,-116.551708,2022-03-05,gbif
3712402195,33.826042,-118.34192,2022-03-10,gbif
3705855359,33.013027,-116.469195,2022-03-03,gbif
3705844374,33.683757,-117.61938,2022-03-03,gbif
3705822665,33.62532,-117.894463,2022-03-01,gbif
3705821865,38.300022,-123.056161,2022-02-27,gbif
3705785704,33.96538,-117.265682,2022-02-26,gbif
3705734861,36.481545,-118.839438,2022-02-27,gbif
3705706483,33.243484,-116.418829,2022-02-22,gbif
3705679816,33.016832,-116.477937,2022-03-03,gbif
3705630643,37.188442,-121.801505,2022-03-02,gbif
3705605770,39.771705,-121.777328,2022-02-26,gbif
3705568903,33.013333,-117.272553,2022-03-01,gbif
3705560555,37.223104,-121.947746,2022-02-24,gbif
3705555028,37.83388,-121.948508,2022-02-28,gbif
3705504855,33.592617,-117.782608,2022-02-27,gbif
3705502928,38.403735,-122.696076,2022-02-28,gbif
3705483679,38.404205,-122.691755,2022-03-01,gbif
3705481989,33.285677,-116.63666,2022-03-01,gbif
3705477142,39.694937,-121.778313,2022-03-01,gbif
3705455675,33.839853,-117.738914,2022-02-21,gbif
3705445583,33.830467,-117.744119,2022-02-21,gbif
3705443191,32.977495,-116.96885,2022-02-28,gbif
3705429994,33.009837,-116.474263,2022-03-03,gbif
3705420137,33.643241,-117.765167,2022-03-02,gbif
3698391112,38.312875,-123.067917,2022-02-19,gbif
3698389424,33.894611,-117.915563,2022-02-11,gbif
3698322614,37.9924,-122.213327,2022-02-19,gbif
3698312598,33.145925,-116.448833,2022-02-18,gbif
3698286341,33.628711,-117.591542,2020-02-29,gbif
3698285688,33.626623,-117.805893,2022-02-20,gbif
3698239342,33.647824,-117.822112,2020-04-18,gbif
3698215914,34.731289,-120.085483,2022-02-12,gbif
3698189661,33.695948,-118.046037,2022-02-22,gbif
3698171256,36.627832,-121.729812,2022-02-23,gbif
3698141527,33.63486,-117.845023,2022-02-19,gbif
3698128376,38.693641,-122.216819,2022-02-12,gbif
3698115342,33.831678,-117.774138,2021-03-22,gbif
3698099554,37.982138,-120.50404,2022-02-19,gbif
3698068780,34.741786,-120.061997,2022-02-19,gbif
3698067890,33.574127,-117.761349,2022-02-22,gbif
3698059684,33.843475,-117.733325,2022-02-20,gbif
3698057343,33.918132,-117.837305,2021-03-21,gbif
3698056665,38.800878,-122.232228,2022-02-20,gbif
3503205510,33.636181,-117.845474,2019-04-04,gbif
3503196829,34.43639,-118.46278,2005-04-26,gbif
3503190079,32.6071,-116.7508,2005-03-15,gbif
3503190070,32.5935,-116.7499,2005-03-15,gbif
3503189040,33.661699,-117.85382,2019-02-26,gbif
3503188086,33.48856,-117.64642,2020-03-15,gbif
3503187475,33.1,-116.9756,2002-04-14,gbif
3503186948,32.595,-116.92417,2005-02-05,gbif
3503184227,34.41389,-118.62917,2003-03-05,gbif
3503184214,34.40361,-118.63444,2003-03-04,gbif
3503110320,33.66687,-117.44328,2019-05-04,gbif
3503106317,35.87038,-117.69815,2019-04-02,gbif
3503103303,34.73969,-118.43169,2019-04-02,gbif
3499712373,33.53742,-117.550513,2022-02-17,gbif
3499659255,38.845326,-121.27183,2022-02-16,gbif
3499647610,38.543378,-121.768786,2022-01-30,gbif
3499571719,36.691595,-121.800721,2022-02-10,gbif
3499563001,33.535087,-117.550975,2022-02-17,gbif
3499532064,37.956135,-121.867603,2022-02-14,gbif
3499504838,37.435914,-122.099644,2022-02-16,gbif
3499501107,37.879227,-121.963538,2022-02-16,gbif
3499489798,33.629913,-117.879913,2022-02-12,gbif
3499370880,39.099403,-120.952837,2022-02-12,gbif
3499370756,37.229938,-121.91867,2022-02-11,gbif
3499324702,36.603138,-121.726487,2022-02-16,gbif
3498255324,38.688754,-122.439087,2014-05-23,gbif
3468997381,37.171751,-121.767996,2022-02-09,gbif
3468986845,39.774266,-121.773206,2022-02-03,gbif
