"ID","Latitude","Longitude","Dataset","Datum","Error Radius (m)","Accuracy: Square Meters","Plant","Observer","Date","Source","County","Location Description","Location Quality","Citation"
"po10997","36.0282","-120.118903","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po10998","36.02879","-120.119788","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po10999","36.030052","-120.119821","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11000","36.030072","-120.121221","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11001","36.030024","-120.122387","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11002","36.030417","-120.122924","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11003","36.033341","-120.122795","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11004","36.033774","-120.124238","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11005","36.035301","-120.12345","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11006","36.036707","-120.125048","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11007","36.033458","-120.125971","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11008","36.034039","-120.126566","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11009","36.034386","-120.127178","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11010","36.034998","-120.128728","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11011","36.037006","-120.128707","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11012","36.03826","-120.129782","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11013","36.036485","-120.129962","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11014","36.03729","-120.130783","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11015","36.037494","-120.130879","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11016","36.037824","-120.130734","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11017","36.037915","-120.131665","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11018","36.038175","-120.132105","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11019","36.038589","-120.132325","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11020","36.041127","-120.134463","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11021","36.041786","-120.135498","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11022","36.043695","-120.131925","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11023","36.04481","-120.13508","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11024","36.046046","-120.139774","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11025","36.046861","-120.139108","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11026","36.047894","-120.140841","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Fresno","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11027","36.023506","-120.114191","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11028","36.022746","-120.112646","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11029","36.021284","-120.11013","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11030","36.018468","-120.106514","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11031","36.018815","-120.105141","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11032","36.01859","-120.104245","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11033","36.017488","-120.105055","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11034","36.016264","-120.103118","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11035","36.016086","-120.102695","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11036","36.015774","-120.101514","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11037","36.016659","-120.101182","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11038","36.016303","-120.100259","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11039","36.015362","-120.09872","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11040","36.014346","-120.099894","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11041","36.014177","-120.097808","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11042","36.006822","-120.085475","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11043","36.006197","-120.083892","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11044","36.005694","-120.082653","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11045","36.005082","-120.081596","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11046","36.004765","-120.080979","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11047","36.004314","-120.080363","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11048","36.003897","-120.07974","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11049","36.003845","-120.07915","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11050","36.003658","-120.078485","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11051","36.001679","-120.075583","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11052","35.999041","-120.071114","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11053","35.998168","-120.071619","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11054","35.998004","-120.069038","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11055","35.99605","-120.065852","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11056","35.995426","-120.0648","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11057","35.993559","-120.061603","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11058","35.993142","-120.061002","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11059","35.982473","-120.046856","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11060","35.983237","-120.044587","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11061","35.982526","-120.043547","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11062","35.980919","-120.043032","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11063","35.98118","-120.041594","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11064","35.979634","-120.039266","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11065","35.978575","-120.037748","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11066","35.977763","-120.036449","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po11067","35.976005","-120.033574","mgr","WGS84","","","Phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-07","","Kings","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13743","36.612536","-120.797883","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13744","36.613821","-120.800463","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13745","36.615457","-120.802712","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13746","36.616411","-120.804033","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13747","36.61782","-120.80578","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13748","36.619487","-120.805604","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13749","36.620331","-120.808063","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13750","36.621237","-120.80975","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13751","36.621925","-120.812024","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13752","36.6232","-120.813831","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13753","36.624199","-120.816633","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13754","36.623672","-120.818981","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13755","36.623882","-120.820955","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13756","36.624285","-120.824066","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13757","36.625321","-120.826122","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13758","36.62715","-120.829345","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13759","36.626816","-120.830924","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13760","36.627949","-120.832576","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13761","36.628793","-120.834589","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13762","36.629182","-120.836263","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13763","36.629992","-120.83737","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13764","36.631138","-120.839516","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13765","36.63244","-120.84252","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13766","36.63286","-120.844374","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13767","36.634135","-120.845168","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13768","36.634982","-120.847537","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13769","36.637957","-120.850047","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13770","36.639476","-120.852086","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13771","36.642441","-120.85524","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13772","36.615036","-120.801982","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13773","36.533242","-120.852319","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13774","36.532685","-120.851736","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13775","36.53232","-120.850759","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13776","36.532213","-120.849927","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13777","36.532808","-120.849124","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13778","36.532549","-120.84488","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13779","36.533146","-120.844335","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13781","36.533037","-120.842151","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13782","36.535356","-120.833945","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
"po13783","36.529356","-120.827853","mgr","WGS84","","","phacelia ciliata var. ciliata","Ryan O'Dell","2016-03-01","","San Benito","","high","Calflora [web application]. 2023. Berkeley, California: The Calflora Database. Retrieved from https://www.calflora.org/ Sep 06, 2023."
