x,y,month,year,aet,cwd,pet,ppt,tmn,tmx,ppt_winter,tmx_summer
-119.96347494695152,34.542772246632936,11,2002,5.159999847412109,51.939998626708984,57.099998474121094,162.0800018310547,8.069999694824219,22,106.48666381835938,28.343334197998047
-121.21392154834322,36.98988279989415,11,2002,0.3100000023841858,44.9900016784668,45.29999923706055,78.6500015258789,7.090000152587891,18.260000228881836,77.7066650390625,31.733333587646484
-118.2370518972881,38.22419460642921,11,2002,0,40.5,40.5,24.309999465942383,-2.859999895095825,12.350000381469727,15.743332862854004,30.91666603088379
-119.78599220352817,37.97410528615086,11,2002,5.289999961853027,41.61000061035156,46.900001525878906,197.02999877929688,1.600000023841858,13.3100004196167,137.5,26.053333282470703
-115.9405327626891,35.56733172003131,11,2002,0.8199999928474426,58.97999954223633,59.79999923706055,19.479999542236328,6.75,19.56999969482422,19.996665954589844,37.84333419799805
-117.24745114607916,33.39451267933344,11,2002,0,73.69999694824219,73.69999694824219,48.38999938964844,10.979999542236328,23.8799991607666,82.6866683959961,27.93000030517578
-114.66588396901238,33.29232564524121,11,2002,0,68.9000015258789,68.9000015258789,2.25,8.170000076293945,25.010000228881836,13.776666641235352,40.39666748046875
-119.8397748530504,41.63670371861435,11,2002,0.23000000417232513,27.469999313354492,27.700000762939453,34.349998474121094,-4.590000152587891,9.529999732971191,23.100000381469727,27.729999542236328
-118.12679746576754,35.717923138693536,11,2002,7.150000095367432,44.25,51.400001525878906,74.029998779296875,6.429999828338623,19.299999237060547,33.939998626708984,36.89666748046875
-116.46222446305468,36.817778321423035,11,2002,0,57,57,15.75,2.119999885559082,16.760000228881836,18.28999900817871,35.02000045776367
-118.82597190955646,37.41745486359584,11,2002,5.559999942779541,27.239999771118164,32.79999923706055,206.36000061035156,-7.679999828338623,5.070000171661377,127,15.536666870117188
-120.88315825378154,37.70250290606363,11,2002,0,44.400001525878906,44.400001525878906,56.380001068115234,5.71999979019165,18.3700008392334,53.84000015258789,33.38999938964844
-116.50793971514858,33.33535176485899,11,2002,0,62.5,62.5,36,6.840000152587891,19.549999237060547,54.28333282470703,33.253334045410156
-121.00685834768268,42.2928520427855,11,2002,3.6500000953674316,20.850000381469727,24.5,29.739999771118164,-3.299999952316284,10.270000457763672,57.28333282470703,27.59000015258789
-122.61495956839715,41.05047283882211,11,2002,3.4100000858306885,26.690000534057617,30.100000381469727,165.66000366210938,1.7799999713897705,11.960000038146973,369.566650390625,28.03333282470703
-119.41758105430092,36.55424333876413,11,2002,0,54,54,50.54999923706055,6.039999961853027,18.860000610351563,34.323333740234375,34.87333297729492
-121.3026629200549,40.12541126703984,11,2002,4.110000133514404,28.09000015258789,32.20000076293945,183.89999389648438,-0.46000000834465027,11.380000114440918,269.84332275390625,27.106666564941406
-115.41884106232352,34.303439456259035,11,2002,0.4300000071525574,66.06999969482422,66.5,2.319999933242798,10.510000228881836,25.65999984741211,13.686666488647461,41.723331451416016
-122.39713983783216,42.25789332059605,11,2002,1.7100000381469727,22.790000915527344,24.5,77.19999694824219,-0.11999999731779099,9.920000076293945,132.2433319091797,26.68000030517578
-121.3994716891949,42.09385623955326,11,2002,1.0199999809265137,23.3799991607666,24.399999618530273,27.5,-4.019999980926514,11.020000457763672,42.943336486816406,28.036666870117188
-117.12644018465416,35.92229720687799,11,2002,1.1399999856948853,47.459999084472656,48.599998474121094,80.56999969482422,4.480000019073486,15.729999542236328,33.926666259765625,31.530000686645508
-121.20316501843878,42.1503280215516,11,2002,0,25.600000381469727,25.600000381469727,26.020000457763672,-4.789999961853027,11.5600004196167,41.573333740234375,28.649999618530273
-120.21087513475372,35.70447747631298,11,2002,0.03999999910593033,52.65999984741211,52.70000076293945,50.599998474121094,3.950000047683716,20.260000228881836,50.84000015258789,34.3033332824707
-119.07875036231091,37.09206983398638,11,2002,5.809999942779541,39.38999938964844,45.20000076293945,243.64999389648438,-5.130000114440918,10.050000190734863,144.35667419433594,20.80666732788086
-115.83027833116854,35.39522724156019,11,2002,0,60.79999923706055,60.79999923706055,25.270000457763672,5.820000171661377,17.690000534057617,19.516666412353516,35.310001373291016
-120.3184404337982,37.14316335103249,12,2002,4.150000095367432,29.350000381469727,33.5,92.41999816894531,3.690000057220459,14.210000038146973,47.40666580200195,33.95333480834961
-123.3625383967561,40.14961345932485,12,2002,8.760000228881836,10.239999771118164,19,799.530029296875,2.6600000858306885,10.380000114440918,382.3133544921875,31.856666564941406
-121.31341944995934,41.68241897070825,12,2002,4.730000019073486,10.470000267028809,15.199999809265137,51.40999984741211,-3.630000114440918,5.940000057220459,35.02333450317383,29.10333251953125
-118.2128497050031,36.473569364480795,12,2002,4.070000171661377,24.6299991607666,28.700000762939453,118.7300033569336,-11.890000343322754,0,66.74000549316406,19.336666107177734
-121.24619113805656,38.11394017490864,12,2002,3.180000066757202,25.31999969482422,28.5,170.99000549316406,4.710000038146973,13.819999694824219,73.953338623046875,32.48999786376953
-119.8639770453354,35.46514468593908,12,2002,3.940000057220459,39.36000061035156,43.29999923706055,45.209999084472656,4.210000038146973,14.6899995803833,28.99333381652832,34.400001525878906
-115.14723868223628,35.75288186088299,12,2002,0,42.70000076293945,42.70000076293945,6.71999979019165,2.5199999809265137,12.369999885559082,19.630001068115234,37.869998931884766
-121.48821306090656,38.0090640083403,12,2002,2.880000114440918,25.31999969482422,28.200000762939453,171.5800018310547,4.730000019073486,13.569999694824219,70.83333587646484,31.34666633605957
-117.50560786378584,34.43520694758848,12,2002,2.369999885559082,47.33000183105469,49.70000076293945,44.150001525878906,-0.05000000074505806,12.84000015258789,59.38666534423828,33.426666259765625
-116.69348985600026,36.42516497991079,12,2002,0,47.29999923706055,47.29999923706055,6.159999847412109,0.3100000023841858,11.300000190734863,18.183334350585938,36.119998931884766
-117.04307707789472,34.77941590453072,12,2002,0,54.400001525878906,54.400001525878906,22.459999084472656,1.850000023841858,13.649999618530273,29.0766658782959,36.323333740234375
-122.60151390601662,40.625589907596535,12,2002,3.7100000381469727,12.890000343322754,16.600000381469727,668.8599853515625,3.059999942779541,9.710000038146973,316.0333251953125,33.68000030517578
-122.60420303849271,38.116629307384756,12,2002,6.269999980926514,22.329999923706055,28.600000381469727,454.010009765625,5.929999828338623,13.989999771118164,214.1999969482422,26.623332977294922
-122.16049617993436,37.793933410251405,12,2002,7.889999866485596,23.90999984741211,31.799999237060547,278.70001220703125,5.579999923706055,13.470000267028809,123.84333801269531,25.983333587646484
-119.21858525106867,35.8523797624991,12,2002,0,42,42,39.18000030517578,3.5399999618530273,15.430000305175781,24.18666648864746,35.40999984741211
-120.38566874570095,38.78353416146034,12,2002,4.639999866485596,24.760000228881836,29.399999618530273,363.3299865722656,-0.5600000023841858,7.840000152587891,174.50332641601563,29.149999618530273
-117.70729279949418,36.75323914199636,12,2002,0,43.599998474121094,43.599998474121094,15.09000015258789,2.609999895095825,13.710000038146973,17.243331909179688,41.58000183105469
-117.17215543674804,34.89235946852739,12,2002,0,53.900001525878906,53.900001525878906,16.40999984741211,1.3700000047683716,14.180000305175781,21.226667404174805,37.99333572387695
-121.474767398526,36.645673842951915,12,2002,16.329999923706055,19.969999313354492,36.29999923706055,162.5399932861328,4.760000228881836,14.850000381469727,75.49333190917969,25.530000686645508
-117.06190100522748,36.36062580048412,12,2002,0,36.400001525878906,36.400001525878906,24.8700008392334,-2.4200000762939453,8.4399995803833,25.63333511352539,31.799999237060547
-114.76000360567627,35.801286245452985,12,2002,0,46.599998474121094,46.599998474121094,5.739999771118164,4.210000038146973,13.09000015258789,21.386667251586914,38.560001373291016
-122.76286185458328,40.95097493720599,12,2002,4.25,12.550000190734863,16.799999237060547,717.47998046875,0.38999998569488525,6.460000038146973,332.6333312988281,30.293333053588867
-121.29459552262657,36.50314982171802,12,2002,4.889999866485596,34.61000061035156,39.5,187.9499969482422,3.6600000858306885,13.300000190734863,85.91666412353516,30.72333335876465
-122.0690656757466,41.02627064653711,12,2002,7.329999923706055,9.970000267028809,17.299999237060547,944.469970703125,2.5,9.449999809265137,426.0333251953125,33.37333297729492
-119.14060040926148,37.683678978730846,12,2002,4.260000228881836,15.640000343322754,19.899999618530273,229.33999633789063,-10.039999961853027,0.20999999344348907,114.69999694824219,20.273332595825195
-115.97280235240244,34.86546814376628,12,2002,0,47,47,10.109999656677246,4.900000095367432,14.149999618530273,19.25,36.779998779296875
-116.28743085210743,33.20089514105343,12,2002,0,55.70000076293945,55.70000076293945,8.970000267028809,7.130000114440918,19.43000030517578,12.829999923706055,40.21333312988281
-120.5120579720782,36.500460689241905,12,2002,13.140000343322754,23.15999984741211,36.29999923706055,108.87999725341797,3.9600000381469727,13.380000114440918,52.73999786376953,33.5
-119.8182617932415,36.44129977476746,12,2002,0,36.099998474121094,36.099998474121094,46.08000183105469,3.640000104904175,14.4399995803833,28.100000381469727,35.32999801635742
-114.90521675938628,35.3253097971813,12,2002,0,45.20000076293945,45.20000076293945,4.119999885559082,3.7899999618530273,13.079999923706055,21.639999389648438,37.619998931884766
-117.4948513338814,37.25610691502917,12,2002,1.6699999570846558,46.83000183105469,48.5,8.90999984741211,-1.4700000286102295,9.699999809265137,13.770000457763672,35.0099983215332
-115.24942571632852,35.86582542487966,12,2002,0,45.5,45.5,9.600000381469727,2,12.15999984741211,20.433334350585938,37.880001068115234
-120.96114309558877,38.18385761928754,12,2002,10.229999542236328,18.670000076293945,28.899999618530273,198.3300018310547,5.03000020980835,13.739999771118164,85.0999984741211,34.04999923706055
-121.87006987251436,41.34627741119434,12,2002,2.740000009536743,13.5600004196167,16.299999237060547,539.41998291015625,-3.509999990463257,3.880000114440918,251.83665466308594,25.40999984741211
-122.27343974393104,40.281380950654295,12,2002,9.0600004196167,10.640000343322754,19.700000762939453,312.92999267578125,4.289999961853027,12.34000015258789,176.5,35.62666702270508
-121.62535881718824,38.92336905021813,12,2002,6.710000038146973,18.09000015258789,24.799999237060547,179.3800048828125,4.860000133514404,13.390000343322754,91.16999816894531,33.356666564941406
-119.24278744335368,35.30379673737241,12,2002,0,43.29999923706055,43.29999923706055,26.100000381469727,4.300000190734863,15.65999984741211,23.53999900817871,35.35000228881836
-124.0079301910228,41.4323296504299,12,2002,8.5,7.900000095367432,16.399999618530273,690.6199951171875,4.590000152587891,12.020000457763672,402.69000244140625,21.40333366394043
-114.30554021721348,34.19587415721458,12,2002,0,50.5,50.5,5.590000152587891,5.059999942779541,18.059999465942383,21.446666717529297,41.25
-123.53464287522722,40.68475082207098,12,2002,10.229999542236328,10.770000457763672,21,822.6400146484375,1.559999942779541,8.539999961853027,394.72332763671875,30.81333351135254
-116.69617898847636,35.685653548980206,1,2003,0,50.20000076293945,50.20000076293945,1.3700000047683716,6.340000152587891,18.90999984741211,19.573333740234375,38.52000045776367
-122.49663773944827,42.04007359003104,1,2003,7.380000114440918,12.619999885559082,20,72.9000015258789,1.0499999523162842,8.84000015258789,119.64666748046875,28.553333282470703
-115.58287814336632,35.23656842546963,1,2003,0,54.70000076293945,54.70000076293945,4.619999885559082,2.9600000381469727,16.020000457763672,19.46666717529297,32.676666259765625
-117.38997516731304,33.7440999012279,1,2003,8.760000228881836,62.34000015258789,71.0999984741211,1.6699999570846558,8.479999542236328,23.530000686645508,71.47999572753906,32.973331451416016
-121.33493250976824,38.753953704223115,1,2003,5.75,22.350000381469727,28.100000381469727,49.83000183105469,6.590000152587891,13.65999984741211,91.97666931152344,34.03666687011719
-115.2655605111852,35.36026851937075,1,2003,0,48,48,5,3.890000104904175,16.540000915527344,22.696666717529297,34.599998474121094
-124.25801951130111,40.343230997604856,1,2003,14.59000015258789,10.90999984741211,25.5,442.3900146484375,6.960000038146973,14.4399995803833,684.90667724609375,25.086666107177734
-119.30732662278037,35.8281775702141,1,2003,0,44.099998474121094,44.099998474121094,2.049999952316284,4.659999847412109,13.6899995803833,22.583332061767578,35.496665954589844
-124.4139891949156,42.38697167944939,1,2003,5.760000228881836,13.039999961853027,18.799999237060547,398.3399963378906,8.9399995803833,14.329999923706055,400.3566589355469,21.170000076293945
-120.24314472446709,38.81311461869756,1,2003,6.659999847412109,24.040000915527344,30.700000762939453,78.0199966430664,-0.3199999928474426,10.09000015258789,162.1133270263672,24.263334274291992
-116.09919157877968,32.91315796610953,1,2003,0,65.30000305175781,65.30000305175781,1.350000023841858,7.510000228881836,24.260000228881836,12.220000267028809,39.77666473388672
-120.39104701065318,40.18188304903818,1,2003,0.8299999833106995,22.06999969482422,22.899999618530273,39.880001068115234,-0.9800000190734863,10.279999732971191,39.516666412353516,30.73666763305664
-115.25211484880464,33.28694738028899,1,2003,0,63.79999923706055,63.79999923706055,4.230000019073486,7.309999942779541,22.75,12.430000305175781,38.6966667175293
-115.09883429766629,33.66342592694456,1,2003,0,59.599998474121094,59.599998474121094,6.599999904632568,7.610000133514404,23.209999084472656,11.719999313354492,40.599998474121094
-119.68380516943594,41.370479603479346,1,2003,0,21.5,21.5,22.739999771118164,-2.0399999618530273,7.650000095367432,21.450000762939453,27.766666412353516
-118.766810995082,37.45241358578528,1,2003,0,0,38.900001525878906,41.7400016784668,-8.489999771118164,4.71999979019165,113.75,16.543333053588867
-117.12912931713026,33.21971906838621,1,2003,12.609999656677246,51.189998626708984,63.79999923706055,2.640000104904175,7.579999923706055,22.360000610351563,71.74333190917969,29.023332595825195
-120.00112280161706,35.84700149754688,1,2003,8.5600004196167,35.439998626708984,44,5.369999885559082,5.119999885559082,14.130000114440918,25.100000381469727,35.23666763305664
-123.3410253369472,40.741222604069314,1,2003,12.489999771118164,7.909999847412109,20.399999618530273,190.35000610351563,2.609999895095825,10.399999618530273,317.61334228515625,29.08333396911621
-123.93263448169168,41.967467013176034,1,2003,5.860000133514404,14.4399995803833,20.299999237060547,417.2799987792969,4.570000171661377,12.640000343322754,488.1400146484375,27.886667251586914
-116.69080072352412,32.821727461921746,1,2003,0,0,58.5,5.789999961853027,5.75,22.90999984741211,69.71333312988281,31.136667251586914
-118.4091563757592,37.53577669254473,1,2003,3.069999933242798,42.33000183105469,45.400001525878906,3.759999990463257,-1.3899999856948853,15.029999732971191,18.68666648864746,34.4466667175293
-123.40287538389777,42.09385623955326,1,2003,6.510000228881836,8.489999771118164,15,231.22000122070313,2.390000104904175,10.029999732971191,304.21331787109375,25.683332443237305
-119.78868133600427,38.30755771318865,1,2003,5.460000038146973,24.84000015258789,30.299999237060547,64.36000061035156,-3.9700000286102295,8.239999771118164,176.1233367919922,21.566667556762695
-120.62500153607486,37.84233779482141,1,2003,5.099999904632568,29.299999237060547,34.400001525878906,18.280000686645508,5.010000228881836,14.029999732971191,58.31666564941406,33.98666763305664
-120.44214052769932,41.47804490252379,1,2003,1.7599999904632568,19.139999389648438,20.899999618530273,24.170000076293945,-0.75,10.600000381469727,26.286666870117188,29.450000762939453
-119.36379840477868,35.93574286925855,1,2003,4.190000057220459,39.310001373291016,43.5,4.150000095367432,4.829999923706055,13.489999771118164,23.100000381469727,35.39999771118164
-122.57731171373162,38.78084502898423,1,2003,5.590000152587891,22.40999984741211,28,117.63999938964844,5.670000076293945,15.329999923706055,242.2100067138672,31.979999542236328
-118.19402577767032,33.98881095655402,1,2003,12.0600004196167,52.2400016784668,64.30000305175781,0.09000000357627869,10.600000381469727,23.139999389648438,67.296661376953125,27.393333435058594
-117.63199709016308,37.13509595360416,1,2003,0,52.900001525878906,52.900001525878906,1.2999999523162842,1.6699999570846558,15.5,16.65333366394043,35.08333206176758
-123.35178186685164,41.20644252243656,1,2003,13.260000228881836,7.639999866485596,20.899999618530273,203.52999877929688,2.880000114440918,10.020000457763672,317.9033508300781,29.44999885559082
-118.52209993975588,34.68798540034294,1,2003,7.360000133514404,50.2400016784668,57.599998474121094,1,5.570000171661377,14.270000457763672,90.27666473388672,30.713333129882813
-119.8451531180026,39.23530841744703,1,2003,3.6700000762939453,23.729999542236328,27.399999618530273,5.510000228881836,-2.0399999618530273,11.84000015258789,42.40999984741211,30.413333892822266
-115.24135831890018,35.7555709933591,1,2003,0,52.29999923706055,52.29999923706055,1.899999976158142,4.800000190734863,18.010000228881836,17.729999542236328,38.20333480834961
-120.88584738625764,40.741222604069314,1,2003,4.46999979019165,16.229999542236328,20.700000762939453,58.18000030517578,-2.700000047683716,8.130000114440918,65.03333282470703,26.946666717529297
-118.11604093586308,37.21576992788749,1,2003,5.28000020980835,34.91999816894531,40.20000076293945,6.889999866485596,-4.789999961853027,10.449999809265137,26.956666946411133,25.96666717529297
-122.80319884172496,40.96710973206266,1,2003,8.109999656677246,11.390000343322754,19.5,198.19000244140625,1.9900000095367432,9.350000381469727,351.3066711425781,29.09666633605957
-121.46670000109768,38.493107854040325,1,2003,5.869999885559082,22.729999542236328,28.600000381469727,40.29999923706055,6.630000114440918,13.479999542236328,93.9566650390625,32.630001068115234
-120.58197541645708,40.44272889922097,1,2003,0.6800000071525574,23.81999969482422,24.5,73.589996337890625,-1.0800000429153442,9.289999961853027,68.22666931152344,29.1733341217041
-116.31701130934468,36.67525430018914,1,2003,0,46.70000076293945,46.70000076293945,1.1399999856948853,2.4700000286102295,18.350000381469727,16.573333740234375,37.70333480834961
-120.30499477141764,41.268292569387114,2,2003,3.7300000190734863,24.969999313354492,28.700000762939453,25.799999237060547,-6.050000190734863,6.849999904632568,34.220001220703125,28.1299991607666
-122.66605308544328,41.09887722339211,2,2003,3.690000057220459,21.309999465942383,25,103.73999786376953,-1.2699999809265137,9.199999809265137,366.3133239746094,28.850000381469727
-117.3765295049325,33.24392126067121,2,2003,17.690000534057617,52.40999984741211,70.0999984741211,121.05999755859375,7.929999828338623,18.969999313354492,59.34333419799805,24.14666748046875
-122.1685635773627,37.04366544941637,2,2003,19.450000762939453,26.450000762939453,45.900001525878906,69.9800033569336,4.559999942779541,16.459999084472656,201.8866729736328,24.896665573120117
-120.33995349360708,35.2769054126113,2,2003,12.619999885559082,42.08000183105469,54.70000076293945,66.13999938964844,2.700000047683716,15.34000015258789,81.69999694824219,32.58333206176758
-115.46993457936964,34.99454650261962,2,2003,0,62.900001525878906,62.900001525878906,58.47999954223633,3.109999895095825,13.5600004196167,25.343334197998047,34.70000076293945
-119.81288352828928,35.06715307947462,2,2003,11.0600004196167,49.2400016784668,60.29999923706055,70.18000030517578,2.569999933242798,13.239999771118164,60.189998626708984,31.7933349609375
-121.58771096252268,38.40167734985255,2,2003,11.630000114440918,30.06999969482422,41.70000076293945,33.9900016784668,3.559999942779541,15.680000305175781,94.68000030517578,31.889999389648438
-122.21965709440884,38.439325204518106,2,2003,15.680000305175781,24.6200008392334,40.29999923706055,62.529998779296875,3.4700000286102295,15.119999885559082,190.77000427246094,31.510000228881836
-121.14669323644044,37.97948355110309,2,2003,7.079999923706055,36.91999816894531,44,32.31999969482422,3.630000114440918,15.920000076293945,72.8066635131836,32.89666748046875
-121.48821306090656,37.00332846227471,2,2003,20.170000076293945,28.329999923706055,48.5,38.5099983215332,4.369999885559082,16.530000686645508,87.05332946777344,28.27666664123535
-118.5274782047081,37.53039842759251,2,2003,2.7300000190734863,52.470001220703125,55.20000076293945,32.61000061035156,-3.75,10.199999809265137,24.729999542236328,31.74333381652832
-120.16247075018372,38.3425164353781,2,2003,9.470000267028809,29.530000686645508,39,95.79000091552734,-3.8399999141693115,7.510000228881836,175.66000366210938,26.020000457763672
-120.14364682285095,38.35058383280643,2,2003,9.460000038146973,29.540000915527344,39,96.05999755859375,-4.71999979019165,6.650000095367432,179.04666137695313,25.203332901000977
-120.40180354055764,35.81473190783355,2,2003,10.319999694824219,42.880001068115234,53.20000076293945,46.86000061035156,-0.1599999964237213,16.15999984741211,51.90666580200195,34.70000076293945
-117.6642666798764,35.20967710070852,2,2003,9.729999542236328,57.470001220703125,67.19999694824219,68.0199966430664,1.7699999809265137,15.130000114440918,33.5,36.709999084472656
-122.56924431630328,38.35865123023477,2,2003,9.079999923706055,26.719999313354492,35.79999923706055,71.30999755859375,4.869999885559082,14.5600004196167,242.81333923339844,29.516666412353516
-115.64741732279298,35.535062130317975,2,2003,4.489999771118164,51.40999984741211,55.900001525878906,39.029998779296875,1.399999976158142,12.260000228881836,18.3799991607666,33.89666748046875
-116.35197003153412,34.335709045972365,2,2003,0,70.80000305175781,70.80000305175781,29.809999465942383,3.319999933242798,16.68000030517578,16.963333129882813,37.7066650390625
-118.06494741881696,36.82046745389914,2,2003,5.539999961853027,43.86000061035156,49.400001525878906,41.47999954223633,-1.7100000381469727,10.550000190734863,28.93000030517578,32.54666519165039
-119.7483443488626,37.761663820538075,2,2003,5.929999828338623,35.27000045776367,41.20000076293945,76.05000305175781,-4.139999866485596,7.420000076293945,142.5033416748047,24.09000015258789
-117.21787068884194,33.797882550750124,2,2003,10.09000015258789,62.0099983215332,72.0999984741211,133.3699951171875,5.989999771118164,18.780000686645508,61.813331604003906,34.07666778564453
-117.2340054836986,36.589202060953575,2,2003,12.520000457763672,51.18000030517578,63.70000076293945,34.52000045776367,6.900000095367432,19.649999618530273,13.010000228881836,43.676666259765625
-120.75676902740432,38.93681471259868,2,2003,10.010000228881836,28.59000015258789,38.599998474121094,82.69999694824219,1.4800000190734863,12.140000343322754,180.8633270263672,31.190000534057617
-123.16623172599998,40.75735739892598,2,2003,8.390000343322754,24.709999084472656,33.099998474121094,59.95000076293945,0.5299999713897705,12.880000114440918,239.3000030517578,32.70000076293945
-115.72809129707632,35.86044715992743,2,2003,0,62.900001525878906,62.900001525878906,41.47999954223633,3.0299999713897705,15.369999885559082,16.549999237060547,38.27000045776367
-124.14507594730446,41.80880819708547,2,2003,15.789999961853027,13.210000038146973,29,156.05999755859375,4.630000114440918,13.25,358.3233337402344,19.176666259765625
-121.41829561652769,36.42247584743468,2,2003,7.670000076293945,41.43000030517578,49.099998474121094,33.380001068115234,4.039999961853027,16.299999237060547,68.81666564941406,27.573333740234375
-121.3752694969099,41.11770115072488,2,2003,5.690000057220459,23.110000610351563,28.799999237060547,41.599998474121094,-3.309999942779541,10.329999923706055,94.43000030517578,29.829999923706055
-118.73723053784478,37.71325943596807,2,2003,0,0,45.29999923706055,33.209999084472656,-7.320000171661377,8.529999732971191,30.02666664123535,28.626667022705078
-118.32310413652364,37.616450666828065,2,2003,0,41.70000076293945,41.70000076293945,32.720001220703125,-6.340000152587891,6.760000228881836,28.263334274291992,27.889999389648438
-119.39337886201592,40.70088561692765,2,2003,2,29,31,9.90999984741211,-5.449999809265137,9.210000038146973,18.6299991607666,32.58000183105469
-118.34461719633256,34.66916147301016,2,2003,11.430000305175781,48.66999816894531,60.099998474121094,135.1999969482422,2.6600000858306885,13.470000267028809,69.70999908447266,33.4566650390625
-122.96723592276774,41.88141477394048,2,2003,14.270000457763672,14.630000114440918,28.899999618530273,66.589996337890625,-1.6799999475479126,7.360000133514404,189.07667541503906,26.809999465942383
-119.85053138295484,42.71504584153496,2,2003,3.490000009536743,23.40999984741211,26.899999618530273,15.369999885559082,-5.050000190734863,6.679999828338623,19.926666259765625,29.84000015258789
-121.27308246281768,39.46657381039259,2,2003,9.3100004196167,26.59000015258789,35.900001525878906,81.62999725341797,2.200000047683716,13.960000038146973,263.0566711425781,31.953332901000977
-122.94303373048274,42.1987324061216,2,2003,5.730000019073486,19.06999969482422,24.799999237060547,50.599998474121094,-0.8899999856948853,10.279999732971191,144.82333374023438,29.073333740234375
-120.56852975407654,40.786937856163206,2,2003,3.319999933242798,23.68000030517578,27,19.959999084472656,-6.78000020980835,6.039999961853027,45.58000183105469,27.19333267211914
-122.3810050429755,37.23190472274416,2,2003,8.329999923706055,35.56999969482422,43.900001525878906,69.41999816894531,6.090000152587891,16.059999465942383,145.4566650390625,21.1200008392334
-120.5604623566482,35.92229720687799,2,2003,11.989999771118164,40.0099983215332,52,56.720001220703125,0.10000000149011612,14.550000190734863,75.616668701171875,33.65999984741211
-122.37562677802327,37.47123751311806,3,2003,24.1299991607666,51.869998931884766,76,45.18000030517578,6.889999866485596,16.299999237060547,182.13665771484375,24.47333335876465
-117.46527087664415,35.43287509622575,3,2003,0,106.19999694824219,106.19999694824219,14.829999923706055,6.150000095367432,18.850000381469727,34.143333435058594,36.46666717529297
-117.43837955188306,36.71021302237858,3,2003,0,91.69999694824219,91.69999694824219,14.710000038146973,0.7200000286102295,13.729999542236328,22.90333366394043,30.643333435058594
-116.20137861287188,35.25539235280241,3,2003,0,107.30000305175781,107.30000305175781,20.799999237060547,7.269999980926514,20.229999542236328,18.880001068115234,38.34000015258789
-120.26734691675208,40.62290077512042,3,2003,0,57.5,57.5,42.54999923706055,-2.990000009536743,10.260000228881836,34.05666732788086,29.53333282470703
-119.39875712696816,37.35291568416917,3,2003,31.579999923706055,40.619998931884766,72.19999694824219,100.9800033569336,-1.6699999570846558,11.649999618530273,143.1566619873047,27.116666793823242
-118.82866104203256,35.857758027451325,3,2003,48.369998931884766,55.22999954223633,103.5999984741211,29.239999771118164,4.71999979019165,19.139999389648438,38.7933349609375,35.13333511352539
-121.450565206241,37.25341778255305,3,2003,30.700000762939453,46.20000076293945,76.9000015258789,34.68000030517578,6.329999923706055,16.25,86.97333526611328,30.376667022705078
-118.74798706774922,34.62344622091627,3,2003,47.939998626708984,48.86000061035156,96.80000305175781,81.80000305175781,5.889999866485596,18.989999771118164,84.56000518798828,32.0433349609375
-119.63540078486594,36.81508918894692,3,2003,18.389999389648438,76.30999755859375,94.69999694824219,22.1299991607666,6.090000152587891,20.309999465942383,42.82999801635742,36.133331298828125
-120.32650783122652,39.453128148012034,3,2003,24.209999084472656,35.59000015258789,59.79999923706055,146.49000549316406,-5.570000171661377,6.420000076293945,224.1133270263672,22.280000686645508
-119.62464425496148,36.995261064846375,3,2003,48.290000915527344,41.310001373291016,89.5999984741211,37.470001220703125,4.510000228881836,18.6200008392334,65.486663818359375,35.88666534423828
-119.02227858031256,36.406341052578014,3,2003,19.469999313354492,78.83000183105469,98.30000305175781,23.969999313354492,6.639999866485596,20.540000915527344,44.926666259765625,36.20000076293945
-120.26465778427595,42.1503280215516,3,2003,7.619999885559082,36.279998779296875,43.900001525878906,88.910003662109375,-4.519999980926514,4.320000171661377,67.32666778564453,24.05666732788086
-121.46938913357378,42.19604327364549,3,2003,13.0600004196167,41.439998626708984,54.5,38.150001525878906,-2.559999942779541,10.739999771118164,39.73666763305664,28.553333282470703
-121.08484318948987,35.78515145059632,3,2003,26.950000762939453,62.349998474121094,89.30000305175781,45.849998474121094,3.7300000190734863,20.229999542236328,83.013336181640625,32.34000015258789
-116.33045697172524,33.42409313657066,3,2003,25.389999389648438,78.51000213623047,103.9000015258789,32.810001373291016,6.860000133514404,20.360000610351563,31.406665802001953,36.17333221435547
-116.15028509582578,33.81132821313068,3,2003,0,104.0999984741211,104.0999984741211,22.149999618530273,10.050000190734863,23.34000015258789,14.356666564941406,38.23666763305664
-121.377958629386,36.00297118116133,3,2003,62.880001068115234,24.719999313354492,87.5999984741211,61.099998474121094,4.389999866485596,17.739999771118164,160.76666259765625,30.393333435058594
-116.5375201723858,36.51659548409857,3,2003,20.709999084472656,81.79000091552734,102.5,6.820000171661377,6.170000076293945,21.729999542236328,16.31333351135254,39.766666412353516
-119.92582709228594,36.83929138123192,3,2003,19.010000228881836,73.589996337890625,92.5999984741211,20.709999084472656,5.5,20.299999237060547,42.87999725341797,35.18000030517578
-115.58825640831851,33.241232128195094,3,2003,0,113.69999694824219,113.69999694824219,7.320000171661377,10.84000015258789,25.670000076293945,9.0366668701171875,39.676666259765625
-123.30337748228165,41.94326482089103,3,2003,16.290000915527344,31.110000610351563,47.400001525878906,224.94000244140625,-1.3899999856948853,6.28000020980835,327.5400085449219,25.013334274291992
-119.81288352828928,34.71756585758016,3,2003,30.239999771118164,37.65999984741211,67.9000015258789,152.05999755859375,1.2999999523162842,12.859999656677246,111.3066635131836,31.793333053588867
