x,y,month,year,aet,ppt,tmean,tdiff,presence
-122.69025527772828,38.07629232024309,6,2012,64.70999908447266,2.490000009536743,16.78,14.96,0
-118.331171533952,36.09440168534911,6,2012,75.12000274658203,0.00999999977648258,14.62,16.98,0
-120.36146655341597,40.474998488934304,6,2012,6.5,9.359999656677246,14.77,18.61,0
-118.0730148162453,34.83319855405294,6,2012,13.979999542236328,0,24.56,18.34,0
-120.93425177082766,40.61483337769209,6,2012,70.48999786376953,16.299999237060547,11.96,18.8,0
-118.13217573071977,35.12362486147296,6,2012,0,0,24.33,16,0
-122.99143811505274,40.9778662619671,6,2012,26.13999938964844,34,10.43,12.4,0
-122.82740103400997,40.370122322365965,6,2012,82.9800033569336,4.949999809265137,21,15.16,0
-122.94303373048274,39.39396723353759,6,2012,80.5,4.889999866485596,17.86,20.2,0
-117.11837278722582,36.097090817825226,6,2012,36.72999954223633,0,19.76,15.61,0
-120.23776645951484,40.098519942278735,6,2012,16.049999237060547,8.260000228881836,15.56,17.44,0
-117.11568365474972,32.953494953251194,6,2012,57.20000076293945,0,18.66,10.19,0
-118.61890870889587,34.090997990646244,6,2012,21.479999542236328,0,19.22,11.95,0
-120.88046912130544,41.10694462082044,6,2012,14.350000381469728,16,14.12,17.37,0
-120.3695339508443,35.52161646793742,6,2012,2.5,0,20.45,22.43,0
-122.22234622688494,37.266863444933605,6,2012,159.16000366210938,11.31999969482422,16.58,14.57,0
-120.82937560425933,38.122007572336976,6,2012,122.1500015258789,8.699999809265137,21.14,17.73,0
-119.86128791285928,35.91960807440188,6,2012,0,0,23.96,17.6,0
-116.61819414666914,33.80057168322623,6,2012,64.44000244140625,0,21.11,17.01,0
-115.04505164814408,35.16665098109074,7,2012,0,39.02000045776367,28.24,13.07,0
-116.83601387723414,35.72599053612187,7,2012,0,5.230000019073486,30.16,15.27,0
-120.24314472446709,41.67704070575602,7,2012,78.55999755859375,0.1599999964237213,19.17,17.4,0
-120.6572711257882,35.446320758606305,7,2012,49.93000030517578,0,19.32,16.52,0
-116.11532637363634,36.51928461657469,7,2012,0,15.84000015258789,29.24,17.29,0
-122.1685635773627,39.864565416857054,7,2012,121.18000030517578,0,25.24,18.04,0
-119.9392727546665,40.34592013008096,7,2012,4.739999771118164,2.1700000762939453,21.12,18.89,0
-121.3026629200549,42.534873965635505,7,2012,35.45000076293945,0.4900000095367432,16.96,22.89,0
-117.40610996216972,35.290351074991854,7,2012,0,0.18000000715255737,28.23,16.96,0
-117.4249338895025,35.20967710070852,7,2012,0,0.38999998569488525,28.17,17.14,0
-123.66372123408055,41.36241220605101,7,2012,154.8000030517578,25.63999938964844,20.44,17.72,0
-115.66355211764964,36.150873467347445,7,2012,34.779998779296875,38.54999923706055,22.57,14.6,0
-121.36989123195768,37.29375476969472,7,2012,37.560001373291016,0,23.11,14.35,0
-122.06368741079436,38.50117525146866,7,2012,70.01000213623047,0,22.2,19.64,0
-122.87580541857996,38.32907077299754,7,2012,48.31999969482422,0.8899999856948853,17.25,15.52,0
-119.5789290028676,35.435564228701864,7,2012,0,0.02999999932944774,26.45,17.9,0
-114.4050381188296,34.069484930837355,7,2012,0,21.510000228881836,33.84,14.6,0
-119.4122027893487,35.68834268145632,7,2012,0,0,26.37,18.43,0
-123.08824688419276,41.047783706346,7,2012,83.68000030517578,9.890000343322754,18.43,15.07,0
-119.60850946010484,36.43054324486302,7,2012,0,0,26.07,18.17,0
-122.34335718830994,40.6417247024532,7,2012,67.37999725341797,0.12999999523162842,26.54,18.62,0
-118.22629536738364,38.00637487586419,7,2012,7.230000019073486,14.729999542236328,22.27,18.09,0
-115.0584973105246,32.90240143620508,7,2012,11.140000343322754,20.600000381469727,33.01,13.65,0
-117.58090357311696,33.652669397040114,7,2012,100.5199966430664,9.670000076293944,21.84,13.15,0
-123.77397566560111,40.27869181817818,7,2012,156.3000030517578,17.389999389648438,19.49,17.27,0
-116.179865553063,34.7982398318635,7,2012,0,16.559999465942383,32.05,15.74,0
-116.75802903542692,35.79321884802465,7,2012,0,5.800000190734863,28.84,14.55,0
-118.60815217899145,34.41100475530348,7,2012,39.31999969482422,0.10999999940395357,23.68,18.15,0
-118.02729956415142,36.30415401848579,7,2012,3.180000066757202,0.33000001311302185,26.56,16.79,0
-122.14973965002991,42.69084364924995,7,2012,71.160003662109375,7.309999942779541,15.58,15.95,0
-119.73220955400592,36.7855087317097,7,2012,36.5,0,26.76,17.96,0
-121.30804118500711,35.795907980500765,7,2012,48.880001068115234,0,17.33,10.79,0
-120.49861230969763,41.46191010766712,7,2012,3.3299999237060547,0,19.93,21.98,0
-121.19240848853434,39.020177819358125,7,2012,143.86000061035156,0.4900000095367432,24.51,17.62,0
-114.75731447320015,35.013370429952396,7,2012,0,46.81999969482422,30.49,11.97,0
-121.85931334260992,39.399345498489815,7,2012,99.6999969482422,0,24.4,18.06,0
-118.476384687662,37.699813773587515,7,2012,0,4.570000171661377,22.6,20.66,0
-120.03070325885427,35.40867290394075,7,2012,0.4000000059604645,0,23.47,19.42,0
-116.61281588171693,35.98145812135244,7,2012,0,17.829999923706055,28.01,13.42,0
-120.15709248523152,39.25682147725592,7,2012,106.22000122070313,12.100000381469728,16.55,16.73,0
-121.67914146671046,36.556932471240245,8,2012,22.020000457763672,0.02999999932944774,18.31,11.86,0
-117.1829119666525,36.42516497991079,8,2012,0,15.239999771118164,27.97,14.06,0
-119.06799383240646,35.31993153222908,8,2012,9.050000190734863,0,29.52,15.77,0
-115.67968691250633,34.16091543502514,8,2012,0,43.060001373291016,33.11,12.91,0
-122.87042715362774,40.71164214683209,8,2012,118.41000366210938,0,23.6,20.92,0
-114.54487300758736,32.98307541048842,8,2012,9.18000030517578,31.700000762939453,34.92,12.32,0
-120.74063423254763,40.53415940340875,8,2012,31.719999313354492,1.6399999856948853,19.39,18.3,0
-120.9961018177782,38.64101014022644,8,2012,0,0.01999999955296516,25.99,18.93,0
-119.1271547468809,36.01641684354188,8,2012,0,0,27.82,18.17,0
-114.7196666185346,33.109464636865646,8,2012,0,21.719999313354492,34.26,12,0
-121.93729818441714,38.23495113633365,8,2012,0,0,22.76,19.04,0
-116.16910902315855,35.5162382029852,8,2012,0,24.690000534057617,35.31,14.39,0
-122.03948521850936,40.746600869021535,8,2012,81.779998779296875,0.01999999955296516,27.95,19.78,0
-122.57731171373162,40.458863694077635,8,2012,43.369998931884766,0,28.19,19.11,0
-119.67035950705538,34.72294412253238,8,2012,16,0.1599999964237213,25.78,16.47,0
-119.71069649419704,36.26381703134412,8,2012,0,0,27.75,19.1,0
-122.51277253430494,41.768471209943804,8,2012,0.949999988079071,0.15000000596046448,24.07,21.19,0
-121.78670676575491,40.692818219499316,8,2012,65.4800033569336,0.10000000149011612,22.68,15.36,0
-118.58394998670644,34.87353554119461,8,2012,14.829999923706056,1.6699999570846558,27.4,16.07,0
-115.5102715665113,36.013727711065776,8,2012,0,88.87000274658203,24.27,13.9,0
-119.39337886201592,40.79500525359154,8,2012,21,1.5099999904632568,22,16.57,0
-121.52317178309602,36.973748005037486,8,2012,27.530000686645508,0.00999999977648258,19.37,16.78,0
-115.792630476503,32.864753581539524,8,2012,0,7.429999828338623,33.9,12.97,0
-121.6872088641388,42.10999103440993,8,2012,0,2.9100000858306885,19.1,22.39,0
-120.70029724540598,41.71737769289769,8,2012,12.869999885559082,1.3700000047683716,20.04,20.01,0
-121.26232593291324,36.629539048095246,8,2012,0,0,23.7,19.09,0
-117.19635762903305,34.62613535339238,8,2012,0,13.550000190734863,28.82,16.81,0
-118.89857848641144,35.4221185663213,8,2012,0,0,29.41,16.38,0
-120.45289705760376,39.71935226314704,8,2012,43.029998779296875,2.369999885559082,19.59,22.67,0
-122.39713983783216,39.2299301524948,8,2012,0,0,26.22,19.51,0
-120.69491898045376,35.88196021973633,8,2012,0,0,24.89,24.45,0
-118.14831052557642,38.42856867461366,8,2012,34.9900016784668,28.729999542236328,25.31,18.01,0
-120.60348847626598,39.17614750297258,8,2012,0,3.5899999141693115,22.07,13.68,0
-118.863619764222,34.80092896433961,8,2012,0.5199999809265137,3.6700000762939458,25.18,16.22,0
-121.19778675348655,39.165390973068135,8,2012,0,0.02999999932944774,26.19,17.1,0
-117.9304907950114,36.51659548409857,8,2012,3.740000009536743,9.600000381469728,28.74,16.53,0
-123.30068834980554,38.69748192222478,8,2012,105.93000030517578,0,20.38,16.05,0
-119.79137046848038,37.80468994015585,8,2012,0,2.549999952316284,21.96,14.67,0
-121.34031077472044,37.83695952986919,8,2012,5.690000057220459,0,24.19,19.52,0
-123.32220140961442,38.9179907852659,8,2012,114.75,0.05000000074505806,21.43,17.18,0
-119.61926599000928,37.21845906036361,9,2012,0,0,25.11,17.32,0
-115.85179139097744,33.68762811922956,9,2012,0,17.639999389648438,28.01,15.18,0
-115.69044344241075,34.2227654819757,9,2012,0,9.09000015258789,26.65,13.56,0
-117.91973426510695,37.987550948531414,9,2012,0,6.539999961853027,21.46,17.38,0
-118.22360623490754,34.053350135980686,9,2012,0,0.00999999977648258,25.09,12.95,0
-120.35339915598765,39.04169087916702,9,2012,4.199999809265137,5.710000038146973,15.56,13.27,0
-122.95110112791107,40.2114635062754,9,2012,0,0,20.5,15.55,0
-119.63808991734204,36.640295577999694,9,2012,0,0.03999999910593033,25.36,18.31,0
-116.84139214218636,34.51588092187182,9,2012,0,4.269999980926514,25.99,15.83,0
-114.30016195226123,34.3679786356857,9,2012,0,12.25,30.52,14.95,0
-120.24314472446709,36.540797676383576,9,2012,2.5799999237060547,0.8199999928474426,24.69,18.5,0
-114.7142883535824,33.58544108513733,9,2012,0,16.799999237060547,30.69,14.48,0
-120.4636535875082,35.39253810908408,9,2012,0,0,23.13,21.55,0
-118.331171533952,34.8224420241485,9,2012,0,0.4300000071525574,26.03,18.21,0
-117.64544275254364,35.58615564736409,9,2012,0,3.2300000190734863,27.26,17.04,0
-115.41346279737132,34.19049589226236,9,2012,0,4.710000038146973,31.14,13.98,0
-119.1244656144048,35.075220476902956,9,2012,0,0,26.1,16.29,0
-119.05723730250202,38.06822492281475,9,2012,0,2.5,17.31,20.93,0
-119.45522890896648,35.241946690421855,9,2012,0,0.01999999955296516,25.88,15.87,0
-117.17484456922416,33.343419162287326,9,2012,0,3.309999942779541,24.68,13.89,0
-116.26053952734634,35.16127271613851,9,2012,0,6.829999923706055,28.31,13.55,0
-122.34066805583385,41.601744996424905,9,2012,0,0,20.44,21.59,0
-118.67538049089424,36.22616917667856,9,2012,0,0,18.64,13.07,0
-121.10635624929876,37.43627879092861,9,2012,0,0.00999999977648258,22.67,18.62,0
-119.85859878038316,38.32638164052143,9,2012,0,3.009999990463257,15.58,14.45,0
-115.90826317297577,32.78139047478008,9,2012,0,0.8100000023841858,31.05,16.06,0
-122.29495280373992,38.28604465337976,9,2012,23.110000610351563,0,18.37,17.79,0
-116.9946726933247,34.23352201188014,9,2012,6.159999847412109,0.7900000214576721,19.11,14.8,0
-118.7157174780359,36.08095602296856,9,2012,0,0,22.45,15.2,0
-116.55634409971856,34.58848749872682,9,2012,0,1.5199999809265137,26.08,14.42,0
-122.87849455105608,38.27797725595143,9,2012,27.530000686645508,0,15.38,15.4,0
-117.7314949917792,34.6315136183446,9,2012,0,7.960000038146973,25.34,18.99,0
-120.55239495921988,36.468191099528575,9,2012,0.18000000715255737,0,24.18,15.22,0
-119.46598543887092,42.97051342676552,9,2012,7.639999866485596,0.7300000190734863,15.48,23.7,0
-121.73023498375656,40.35667665998541,9,2012,0,0.5400000214576721,23.6,16.46,0
-118.34192806385644,34.13402411026402,9,2012,2.950000047683716,0.00999999977648258,25.15,13.83,0
-121.60115662490324,37.67561158130251,9,2012,0.10000000149011612,0,21.12,14.06,0
-117.22055982131803,33.1471124915312,9,2012,0,0.9200000166893004,23.54,11.48,0
-122.15242878250604,39.205727960209806,9,2012,0,0,22.66,20.27,0
-121.43174127890823,36.589202060953575,9,2012,0.23999999463558197,0,18.07,14.68,0
-120.95845396311266,42.21755633345438,10,2012,2.809999942779541,40.91999816894531,8.92,15.31,0
-118.9792524606948,37.390563538834726,10,2012,2.0899999141693115,23.329999923706055,7.49,13.81,0
-115.05042991309628,33.58813021761345,10,2012,0,1.4900000095367432,24.47,16.42,0
-123.88691922959778,41.41350572309712,10,2012,38.75,267.20001220703125,13.75,11.25,0
-118.10259527348254,37.45779185073751,10,2012,0.2199999988079071,19.6299991607666,7.7,11.58,0
-122.36218111564273,38.842695075934785,10,2012,5.539999961853027,25.459999084472656,17.53,15.63,0
-121.31341944995934,41.21182078738878,10,2012,4.679999828338623,38.33000183105469,11.43,15.09,0
-116.5617223646708,36.500460689241905,10,2012,0,18.329999923706055,20.17,16.54,0
-119.39875712696816,35.906162412021324,10,2012,0,4.559999942779541,18.86,17.02,0
-122.20083316707604,38.87496466564812,10,2012,0.7799999713897705,21.790000915527344,18.17,15.61,0
-115.04505164814408,35.75826012583521,10,2012,9.59000015258789,25.690000534057617,21.38,14.11,0
-117.05652274027528,33.1444233590551,10,2012,4.349999904632568,16.700000762939453,20.02,14.02,0
-119.0518590375498,36.00028204868522,10,2012,0,3.7899999618530273,18.72,15.81,0
-118.32041500404756,36.8823175008497,10,2012,3.7899999618530273,23.079999923706055,8.59,12.2,0
-122.38638330792772,40.23028743360818,10,2012,2.640000104904175,18.920000076293945,18.7,15.7,0
-122.4805029445916,37.91494437167641,10,2012,11.420000076293944,41.15999984741211,16.46,10.33,0
-120.35608828846374,35.018748694904616,10,2012,0.47999998927116394,15.109999656677246,18.78,15.03,0
-115.65817385269744,36.188521322013,10,2012,5.25,42.560001373291016,12.5,13.26,0
-120.42331660036652,38.560336165943106,10,2012,0,68.8499984741211,14.75,14.09,0
-123.40825364885,39.732797925527606,10,2012,7.670000076293945,65.660003662109375,14.72,14.36,0
-124.08591503283002,41.03702717644155,10,2012,24.38999938964844,129.35000610351565,12.96,9.04,0
-122.78168578191608,39.765067515240936,10,2012,0,23.110000610351563,15.66,13.68,0
-120.11944463056597,35.779773185644096,10,2012,0,2.8399999141693115,19.12,14.66,0
-115.92977623278466,34.0560392684568,10,2012,0,2.0299999713897705,20.49,16.43,0
-115.54791942117689,32.78139047478008,10,2012,0,0,24.88,17.12,0
-114.5986556571096,34.1286458453118,10,2012,0,8.729999542236328,24.03,17.75,0
-119.93389448971428,38.59260575565644,10,2012,4.739999771118164,71.8499984741211,7.9,12.74,0
-124.07784763540168,42.40041734182994,10,2012,34.11000061035156,283.3599853515625,12.27,11.02,0
-119.8182617932415,37.65140938901752,10,2012,0,25.440000534057617,15.98,14.16,0
-119.69725083181648,38.90185599040923,10,2012,0,8.119999885559082,13.29,18.78,0
-119.84246398552648,40.192639578942625,10,2012,0,1.5700000524520874,13.18,17.93,0
-120.84282126663987,38.48235132413589,10,2012,0,34.20000076293945,17.09,13.92,0
-122.59075737611218,39.94523939114039,10,2012,3.0299999713897705,16.110000610351563,17.86,14.56,0
-117.22324895379415,35.51085993803297,10,2012,0,1.4199999570846558,20.24,15.79,0
-116.59399195438414,34.72294412253238,10,2012,0,0.23999999463558197,18.4,14.45,0
-116.6343289415258,33.55586062790011,10,2012,5.25,5.360000133514404,16.68,15.68,0
-119.65960297715094,41.069296766154885,10,2012,0,21.549999237060547,10.56,15.34,0
-120.27003604922818,37.788555145299185,10,2012,0,14.100000381469728,16.87,15.37,0
-123.29531008485333,40.746600869021535,10,2012,11.4399995803833,31.1200008392334,14.69,16.78,0
-118.44949336290088,35.58077738241187,10,2012,0.1599999964237213,4.21999979019165,15.95,14.57,0
-115.19295393433018,34.569663571394045,11,2012,12.869999885559082,0,13.98,10.18,0
-123.89229749455,42.47571305116106,11,2012,3.759999990463257,451.0899963378906,7.06,7.41,0
-119.72952042152984,37.07055677417749,11,2012,0.5199999809265137,34.540000915527344,13.34,12.67,0
-119.96347494695152,35.51085993803297,11,2012,0.5400000214576721,17.139999389648438,12.56,13.43,0
-117.24476201360304,35.890027617164655,11,2012,0,0.12999999523162842,15.17,14.95,0
-120.83475386921154,41.24409037710211,11,2012,1.6100000143051147,55.810001373291016,4.92,10.12,0
-121.79477416318323,38.560336165943106,11,2012,2.430000066757202,101.5,12.69,11.83,0
-117.24476201360304,33.97267616169735,11,2012,0.800000011920929,12.729999542236328,15.93,14.64,0
-117.34157078274303,34.87622467367073,11,2012,0,0.119999997317791,13.16,17,0
-120.32381869875042,40.35667665998541,11,2012,0,87.1500015258789,5.24,14.04,0
-115.09614516519018,35.47052295089131,11,2012,0,0.44999998807907104,10.94,12.05,0
-116.53483103990968,36.62684991561913,11,2012,0,0.4900000095367432,12.92,16.59,0
-120.23776645951484,38.30755771318865,11,2012,4.369999885559082,161.02999877929688,9.16,10.55,0
-118.15637792300475,36.056753830683554,11,2012,1.8600000143051147,11.989999771118164,7.08,12.79,0
-119.88280097266816,37.14316335103249,11,2012,0,32.88999938964844,13.43,12.23,0
-116.5644114971469,35.007992165000175,11,2012,0,0,14.95,15.31,0
-122.51008340182884,39.0847169987848,11,2012,0,200.0500030517578,11.22,11.2,0
-114.96168854138462,32.966940615631756,11,2012,0,0,19.25,16.32,0
-122.62571609830162,42.0535192524116,11,2012,3.440000057220459,122.66000366210938,6.3,8.91,0
-124.1558324772089,42.18259761126493,11,2012,3.549999952316284,429.3299865722656,10.47,7.29,0
-118.80714798222368,37.73477249577696,11,2012,0,8.930000305175781,4.21,17.04,0
-123.85464963988446,41.89217130384492,11,2012,7.300000190734863,427.3800048828125,9.27,8.78,0
-121.52317178309602,42.92479817467163,11,2012,3.0399999618530273,64.73999786376953,2.71,10.95,0
-120.00650106656929,37.88536391443919,11,2012,2.690000057220459,127.86000061035156,9.79,11.26,0
-120.3184404337982,35.263459750230744,11,2012,0,39.7599983215332,12.51,13.59,0
-123.76053000322057,39.19766056278147,11,2012,7.110000133514404,255.57000732421875,11.99,8.5,0
-117.69115800463751,36.164319129728,11,2012,0,4.869999885559082,7.78,11.76,0
-118.39302158090254,34.73101151996072,11,2012,0.5,12.8100004196167,12.87,14.45,0
-118.645800033657,36.322977945818565,11,2012,0,53.119998931884766,3.55,11.37,0
-121.3967825567188,40.8810574928271,11,2012,6.670000076293945,100.4000015258789,6.23,10.64,0
-120.05490545113928,33.964608764269016,11,2012,0.10000000149011612,1.909999966621399,15.3,6.95,0
-118.27738888442975,34.26579160159348,11,2012,0,29.190000534057617,15.08,11.02,0
-120.78903861711764,40.75735739892598,11,2012,6.800000190734863,92.43000030517578,3.68,10.99,0
-121.19509762101043,41.80880819708547,11,2012,1.340000033378601,60.150001525878906,4.42,10.55,0
-114.74655794329573,34.26579160159348,11,2012,0,0,16.6,15.21,0
-122.65260742306272,38.03595533310142,11,2012,6.429999828338623,240.80999755859375,12.75,9.06,0
-120.63844719845542,40.40777017703152,11,2012,1,111.11000061035156,5.14,12.7,0
-123.11513820895388,40.56105072816986,11,2012,6.070000171661377,188.02000427246097,7.78,9,0
-120.5416384293154,36.19389958696523,11,2012,0.6200000047683716,51.380001068115234,11.84,12.14,0
-121.96418950917824,41.99435833793715,11,2012,0.699999988079071,55.2599983215332,4.18,11.35,0
-121.04450620234822,40.42390497188819,12,2012,2.880000114440918,289.8599853515625,-1.85,9.84,0
-121.57157616766602,40.913327082540434,12,2012,2.369999885559082,223.0800018310547,0.82,8,0
-117.70998193197028,35.48127948079575,12,2012,0,17.399999618530273,7.8,7.21,0
-119.93389448971428,40.103898207230955,12,2012,7.989999771118164,70.44000244140625,1.75,10.08,0
-120.74601249749988,39.1815257679248,12,2012,4.309999942779541,458.5199890136719,6.3,7.76,0
-121.95612211174992,37.56804628225807,12,2012,16.450000762939453,170.74000549316406,9.83,7.86,0
-115.34623448546851,32.91853623106175,12,2012,0,11.399999618530272,13.63,14.5,0
-117.45451434673971,34.741768049865165,12,2012,0,17,7.53,13.39,0
-116.179865553063,34.71218759262794,12,2012,0,13.920000076293944,10.18,12.22,0
-118.59201738413478,37.62989632920862,12,2012,4.190000057220459,70.75,-0.92,12.53,0
-122.27075061145494,41.397370928240456,12,2012,1.909999966621399,334.5799865722656,-2.42,7.27,0
-114.4534425033996,33.73334337132346,12,2012,0,21.579999923706055,12.72,13.41,0
-118.51672167480366,37.12971768865194,12,2012,3.6700000762939458,284.69000244140625,-7.36,9.89,0
-115.02353858833516,35.263459750230744,12,2012,0,24.469999313354492,6.26,9.1,0
-122.8139553716294,40.6901290870232,12,2012,5.940000057220459,362.3999938964844,3,4.93,0
-119.66498124210317,38.1273858372892,12,2012,3.7699999809265137,473.3999938964844,-5.41,8.72,0
-120.86164519397263,41.79805166718103,12,2012,0.6299999952316284,113.2300033569336,-2.03,8.54,0
-121.17358456120157,38.66252320003534,12,2012,214.02000427246097,211.75,8.65,8.06,0
-118.984630725647,38.533444841182,12,2012,1.590000033378601,77.720001220703125,-0.5,9.9,0
-118.694204418227,37.75897468806196,12,2012,3.309999942779541,196.33999633789065,-5.05,9.77,0
-114.73580141339129,32.937360158394526,12,2012,2.0799999237060547,17.43000030517578,13.86,12.04,0
-122.28419627383548,39.80809363485872,12,2012,10.619999885559082,174.89999389648438,8.4,8.58,0
-122.47512467963941,39.186904032877024,12,2012,11.460000038146973,251.3000030517578,6.4,8.17,0
-120.23507732703874,41.12576854815322,12,2012,2.369999885559082,168.4499969482422,-4.46,7.92,0
-123.07211208933607,40.42928323684041,12,2012,4.199999809265137,480.7200012207031,2.12,5.23,0
-117.7825885088253,35.978768988876325,12,2012,0,6.550000190734863,6.99,11.29,0
-121.21661068081931,36.60264772333414,12,2012,4.920000076293945,134.67999267578125,8.14,9.58,0
-121.46670000109768,40.32709620274819,12,2012,2.5799999237060547,442.0799865722656,0.5,7.84,0
-117.7126710644464,36.933411017895814,12,2012,0,17.93000030517578,4.36,8.99,0
-122.53966385906604,41.88141477394048,12,2012,3,124.7699966430664,2.08,7.42,0
-121.86200247508604,37.61913979930418,12,2012,12.989999771118164,172.13999938964844,9.34,7.87,0
-117.6400644875914,37.000639329798595,12,2012,0,16.760000228881836,4.28,9.78,0
-122.19814403459992,39.47195207534482,12,2012,4.579999923706055,161.91000366210938,8.71,8.24,0
-115.78456307907466,33.76292382856067,12,2012,0,10.989999771118164,8.23,12,0
-119.37993319963536,36.645673842951915,12,2012,0,77.43000030517578,9.24,9.02,0
-116.71231378333304,35.34413372451408,12,2012,0,7.929999828338623,8.46,8.29,0
-120.1786055450404,39.17614750297258,12,2012,3.700000047683716,433.4100036621094,-2.22,8.33,0
-120.5147471045543,35.67220788659965,12,2012,0,93.41999816894533,8.61,11.49,0
-119.8209509257176,40.97248799701488,12,2012,3.0999999046325684,93.41999816894533,-0.56,9.39,0
-118.44949336290088,38.20268154662031,12,2012,4.210000038146973,66.61000061035156,-1.98,10.58,0
-118.92546981117258,37.75090729063363,1,2013,0.28999999165534973,9.510000228881836,-2.87,15.05,0
-115.09883429766629,32.95887321820342,1,2013,2.7799999713897705,15.380000114440918,11.53,13.7,0
-120.4636535875082,36.29070835610523,1,2013,6.139999866485596,16.549999237060547,6.85,11.58,0
-123.50237328551388,40.1388569294204,1,2013,12.65999984741211,80.55999755859375,4.82,10.79,0
-122.68756614525218,39.78389144257372,1,2013,4.360000133514404,34.68000030517578,4.84,8.27,0
-119.72683128905372,34.77941590453072,1,2013,9.449999809265137,45.470001220703125,5.52,10.91,0
-116.7069355183808,34.6315136183446,1,2013,0,15,6.2,11.15,0
-121.00954748015876,39.74355445543205,1,2013,3.559999942779541,49.599998474121094,3.05,11.79,0
-121.36720209948156,36.18314305706078,1,2013,7,46.880001068115234,7.81,10.34,0
-120.62500153607486,40.06087208761318,1,2013,3.759999990463257,25.38999938964844,-0.85,12.66,0
-117.84443855577584,34.2711698665457,1,2013,19.09000015258789,60.349998474121094,9.92,11.93,0
-115.7469152244091,34.73907891738905,1,2013,0,15.199999809265137,6.99,9.88,0
-121.01223661263488,38.987908229644795,1,2013,5.849999904632568,29.110000610351563,6.88,11.12,0
-121.5446848429049,39.09547352868924,1,2013,4.880000114440918,20.31999969482422,6.42,12.37,0
-120.0333923913304,40.11196560465929,1,2013,0,3.799999952316284,-4.63,12.11,0
-120.85626692902044,39.31329325925425,1,2013,5.269999980926514,40.869998931884766,5.24,11.6,0
-121.80553069308768,37.9364574314853,1,2013,5.789999961853027,21.649999618530273,7.01,10.77,0
-118.43604770052032,34.857400746337944,1,2013,0,19.020000457763672,5.25,13.95,0
-123.64220817427166,40.70357474940376,1,2013,9.920000076293944,100.6999969482422,3.85,9.33,0
-116.9435791762786,32.90240143620508,1,2013,8.75,42.459999084472656,11.6,14.09,0
-120.53357103188708,41.069296766154885,1,2013,5.519999980926514,29.34000015258789,-3.87,12.4,0
-120.15171422027927,40.47768762141042,1,2013,0,13.029999732971191,-5.25,14.11,0
-117.96276038472476,34.78210503700683,1,2013,0,9.260000228881836,4.35,17.17,0
-121.87006987251436,40.63365730502487,1,2013,4.360000133514404,34.77000045776367,6.74,12.22,0
-122.29495280373992,38.93412558012257,1,2013,7.25,27.860000610351563,7.66,11.71,0
-123.52119721284666,42.19335414116938,1,2013,7.590000152587891,77.62999725341797,3.15,9.72,0
-123.10707081152552,41.13383594558155,1,2013,9.050000190734863,44.720001220703125,2.27,9.1,0
-115.44035412213242,33.99956748645846,1,2013,0,12.510000228881836,8.98,11.49,0
-115.7011999723152,33.46174099123622,1,2013,0,12.25,10.91,14.68,0
-121.86469160756214,40.39970277960319,1,2013,4.760000228881836,30.3799991607666,7.85,12.26,0
-121.84317854775324,41.54258408195046,1,2013,3.890000104904175,27.09000015258789,-1.66,11.12,0
-123.34371446942332,39.78389144257372,1,2013,4.96999979019165,47.959999084472656,5.1,10.87,0
-124.16927813958948,40.60676598026375,1,2013,4.099999904632568,78.220001220703125,6.9,8.39,0
-118.34730632880866,34.575041836346266,1,2013,4.550000190734863,24.729999542236328,6.31,9.1,0
-123.91918881931112,41.43501878290601,1,2013,7.889999866485596,165.52999877929688,6.2,8.87,0
-116.95164657370692,35.05370741709407,1,2013,0,11.510000228881836,7.2,8.84,0
-120.2028077373254,37.54922235492528,1,2013,5.989999771118164,25.1299991607666,6.44,12.25,0
-118.49251948251866,35.82548843773799,1,2013,8.84000015258789,39.779998779296875,4.58,12.16,0
-124.0805367678778,40.84878790311377,1,2013,4.510000228881836,80.44000244140625,6.75,8.55,0
-115.0047146610024,32.80021440211286,1,2013,0,16.059999465942383,11.82,13.62,0
-121.71947845385212,36.75861740694859,2,2013,8.359999656677246,14.520000457763672,9.14,12.27,0
-118.2854562818581,35.451699023558525,2,2013,7.079999923706055,10.40999984741211,3,10.13,0
-118.77487839251036,34.69605279777127,2,2013,4.03000020980835,11.949999809265137,8.25,12.78,0
-119.20245045621202,36.26650616382023,2,2013,5.150000095367432,17.270000457763672,8.96,14.63,0
-116.61281588171693,34.72294412253238,2,2013,0,4.260000228881836,8.51,12.11,0
-122.5235290642094,39.73548705800371,2,2013,14.520000457763672,5.309999942779541,9.15,15.78,0
-118.85824149926978,35.14244878880574,2,2013,3.5799999237060547,6.71999979019165,10.26,14.17,0
-120.9718996254932,38.616807947941446,2,2013,9.5,14.239999771118164,8.48,13.2,0
-116.52676364248136,34.78748330195906,2,2013,0,1.190000057220459,10.48,14.91,0
-122.3810050429755,40.41045930950764,2,2013,5.050000190734863,18.63999938964844,9.62,15.07,0
-114.65781657158404,34.55083964406127,2,2013,0,4.829999923706055,11.52,13.59,0
-120.20818600227764,34.72294412253238,2,2013,11.18000030517578,15.029999732971191,10.08,14.26,0
-121.62804794966436,40.7385334715932,2,2013,8.15999984741211,18.610000610351563,1.78,11.9,0
-120.88853651873376,40.57449639055042,2,2013,8.510000228881836,7.360000133514404,-0.9,14.65,0
-122.63378349572996,42.018560530222146,2,2013,7.889999866485596,24.530000686645508,3.03,11.97,0
